Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,177,177,177,177
maximum value,0.01926,0.30813,0.99854,1
minimum value,-0.02523,0.25642,0.90482,0
0.000000,0.01850,0.29520,0.96738,0
0.100000,0.00394,0.29502,0.96730,0
0.200000,0.00420,0.28209,0.96717,0
0.300000,0.00363,0.29509,0.93619,0
0.400000,0.00394,0.29502,0.96730,0
0.500000,0.00363,0.29509,0.93619,0
0.600000,0.00394,0.29502,0.96730,0
0.700000,0.01850,0.29520,0.96738,0
0.800000,0.00413,0.26924,0.93593,0
0.900000,0.00394,0.29502,0.96730,0
1.000000,0.00401,0.30787,0.99854,0
1.100000,0.00420,0.28209,0.96717,0
1.200000,0.00420,0.28209,0.96717,0
1.300000,0.00420,0.28209,0.96717,0
1.400000,0.00388,0.28216,0.93606,0
1.500000,0.00394,0.29502,0.96730,0
1.600000,0.00420,0.28209,0.96717,0
1.700000,-0.01061,0.29483,0.96722,0
1.800000,0.00420,0.28209,0.96717,0
1.900000,-0.01005,0.28183,0.99820,1
2.000000,0.00420,0.28209,0.96717,1
2.100000,0.00420,0.28209,0.96717,1
2.200000,0.01875,0.28228,0.96724,1
2.300000,0.00420,0.28209,0.96717,1
2.400000,0.00420,0.28209,0.96717,1
2.500000,0.00451,0.28202,0.99827,1
2.600000,0.01875,0.28228,0.96724,1
2.700000,-0.01036,0.28190,0.96709,1
2.800000,0.01844,0.28235,0.93614,1
2.900000,0.00394,0.29502,0.96730,1
3.000000,0.00420,0.28209,0.96717,1
3.100000,-0.01036,0.28190,0.96709,1
3.200000,0.00420,0.28209,0.96717,1
3.300000,0.00420,0.28209,0.96717,1
3.400000,0.00394,0.29502,0.96730,1
3.500000,0.00394,0.29502,0.96730,1
3.600000,0.00394,0.29502,0.96730,1
3.700000,-0.02492,0.28171,0.96701,1
3.800000,0.00420,0.28209,0.96717,1
3.900000,-0.01067,0.28198,0.93599,1
4.000000,-0.01036,0.28190,0.96709,1
4.100000,0.00420,0.28209,0.96717,1
4.200000,-0.01036,0.28190,0.96709,1
4.300000,0.00413,0.26924,0.93593,1
4.400000,0.01900,0.26935,0.96711,1
4.500000,0.01875,0.28228,0.96724,1
4.600000,0.00388,0.28216,0.93606,1
4.700000,0.01875,0.28228,0.96724,1
4.800000,0.01850,0.29520,0.96738,1
4.900000,0.00332,0.29516,0.90509,1
