Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,967,967,967,967
maximum value,0.01813,0.20520,0.71746,1
minimum value,-0.04104,0.12749,0.53009,0
0.000000,-0.01149,0.17923,0.65498,0
0.100000,0.00307,0.17942,0.65506,0
0.200000,-0.01123,0.16630,0.65485,0
0.300000,-0.01180,0.17930,0.62388,0
0.400000,-0.01149,0.17923,0.65498,0
0.500000,0.00332,0.16649,0.65493,0
0.600000,0.00301,0.16657,0.62382,0
0.700000,0.00332,0.16649,0.65493,0
0.800000,0.00307,0.17942,0.65506,0
0.900000,0.00307,0.17942,0.65506,0
1.000000,0.00332,0.16649,0.65493,0
1.100000,0.00357,0.15357,0.65479,0
1.200000,0.00332,0.16649,0.65493,0
1.300000,0.00301,0.16657,0.62382,0
1.400000,0.00332,0.16649,0.65493,0
1.500000,0.01788,0.16668,0.65500,0
1.600000,0.00301,0.16657,0.62382,0
1.700000,0.00301,0.16657,0.62382,0
1.800000,0.00332,0.16649,0.65493,0
1.900000,0.00332,0.16649,0.65493,0
2.000000,0.00307,0.17942,0.65506,0
2.100000,0.00332,0.16649,0.65493,0
2.200000,0.00332,0.16649,0.65493,0
2.300000,0.01731,0.17968,0.62403,0
2.400000,0.00332,0.16649,0.65493,0
2.500000,0.00307,0.17942,0.65506,0
2.600000,0.00301,0.16657,0.62382,0
2.700000,0.00332,0.16649,0.65493,0
2.800000,0.00307,0.17942,0.65506,0
2.900000,0.00307,0.17942,0.65506,0
3.000000,0.00276,0.17949,0.62395,0
3.100000,0.00332,0.16649,0.65493,0
3.200000,-0.01149,0.17923,0.65498,0
3.300000,-0.02579,0.16612,0.65477,0
3.400000,-0.01180,0.17930,0.62388,0
3.500000,0.00326,0.15364,0.62369,0
3.600000,-0.01155,0.16638,0.62374,0
3.700000,0.00301,0.16657,0.62382,0
3.800000,0.00332,0.16649,0.65493,0
3.900000,0.00332,0.16649,0.65493,0
4.000000,0.00332,0.16649,0.65493,0
4.100000,0.00307,0.17942,0.65506,0
4.200000,0.00326,0.15364,0.62369,0
4.300000,-0.01123,0.16630,0.65485,0
4.400000,0.00332,0.16649,0.65493,0
4.500000,0.00332,0.16649,0.65493,0
4.600000,0.00332,0.16649,0.65493,0
4.700000,0.00282,0.19234,0.65519,0
4.800000,0.00301,0.16657,0.62382,0
4.900000,0.00301,0.16657,0.62382,0
