Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,1184,1184,1184,1184
maximum value,-0.03646,0.02325,0.80756,1
minimum value,-0.10942,-0.02892,0.65198,0
0.000000,-0.08051,0.01010,0.71439,0
0.100000,-0.08051,0.01010,0.71439,0
0.200000,-0.09509,0.00991,0.71431,0
0.300000,-0.08051,0.01010,0.71439,0
0.400000,-0.09452,-0.00308,0.74526,0
0.500000,-0.08051,0.01010,0.71439,0
0.600000,-0.09452,-0.00308,0.74526,0
0.700000,-0.09509,0.00991,0.71431,0
0.800000,-0.08026,-0.00282,0.71426,0
0.900000,-0.07994,-0.00290,0.74533,0
1.000000,-0.09509,0.00991,0.71431,0
1.100000,-0.10942,-0.00320,0.71410,0
1.200000,-0.09478,0.00984,0.74539,0
1.300000,-0.10942,-0.00320,0.71410,0
1.400000,-0.08082,0.01017,0.68331,0
1.500000,-0.08020,0.01002,0.74546,0
1.600000,-0.08020,0.01002,0.74546,0
1.700000,-0.08026,-0.00282,0.71426,0
1.800000,-0.08026,-0.00282,0.71426,0
1.900000,-0.08026,-0.00282,0.71426,0
2.000000,-0.08026,-0.00282,0.71426,0
2.100000,-0.08051,0.01010,0.71439,0
2.200000,-0.08026,-0.00282,0.71426,0
2.300000,-0.06543,-0.01555,0.71420,0
2.400000,-0.07994,-0.00290,0.74533,0
2.500000,-0.06536,-0.00271,0.74541,0
2.600000,-0.08026,-0.00282,0.71426,0
2.700000,-0.08026,-0.00282,0.71426,0
2.800000,-0.08001,-0.01574,0.71413,0
2.900000,-0.06568,-0.00263,0.71433,0
3.000000,-0.08057,-0.00275,0.68318,0
3.100000,-0.06511,-0.01563,0.74528,0
3.200000,-0.06568,-0.00263,0.71433,0
3.300000,-0.07969,-0.01581,0.74520,0
3.400000,-0.08001,-0.01574,0.71413,0
3.500000,-0.08001,-0.01574,0.71413,0
3.600000,-0.06593,0.01029,0.71447,0
3.700000,-0.06568,-0.00263,0.71433,0
3.800000,-0.08051,0.01010,0.71439,0
3.900000,-0.09484,-0.00301,0.71418,0
4.000000,-0.08001,-0.01574,0.71413,0
4.100000,-0.08026,-0.00282,0.71426,0
4.200000,-0.08026,-0.00282,0.71426,0
4.300000,-0.08057,-0.00275,0.68318,0
4.400000,-0.06568,-0.00263,0.71433,0
4.500000,-0.08026,-0.00282,0.71426,0
