Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,125,125,125,125
maximum value,0.04399,0.02629,0.03136,0
minimum value,-0.00057,-0.01285,-0.06213,0
0.000000,0.01464,0.01303,0.03128,0
0.100000,0.01433,0.01311,0.00021,0
0.200000,0.01458,0.00019,0.00008,0
0.300000,0.01458,0.00019,0.00008,0
0.400000,0.02891,0.01330,0.00028,0
0.500000,0.04349,0.01348,0.00036,0
0.600000,0.01483,-0.01273,-0.00006,0
0.700000,0.01458,0.00019,0.00008,0
0.800000,0.02885,0.00045,-0.03092,0
0.900000,0.02947,0.00030,0.03123,0
1.000000,0.02941,-0.01254,0.00002,0
1.100000,0.01458,0.00019,0.00008,0
1.200000,0.01458,0.00019,0.00008,0
1.300000,0.01427,0.00026,-0.03100,0
1.400000,0.01370,0.01326,-0.06194,0
1.500000,0.02916,0.00038,0.00015,0
1.600000,0.01401,0.01318,-0.03087,0
1.700000,0.01452,-0.01266,-0.03113,0
1.800000,0.01395,0.00034,-0.06207,0
1.900000,0.01433,0.01311,0.00021,0
2.000000,0.01458,0.00019,0.00008,0
2.100000,0.02910,-0.01247,-0.03105,0
2.200000,0.00000,0.00000,0.00000,0
2.300000,0.02916,0.00038,0.00015,0
2.400000,0.02891,0.01330,0.00028,0
2.500000,0.01401,0.01318,-0.03087,0
2.600000,0.01401,0.01318,-0.03087,0
2.700000,0.02834,0.02629,-0.03066,0
2.800000,0.01433,0.01311,0.00021,0
2.900000,0.02853,0.00052,-0.06200,0
3.000000,-0.00031,0.00007,-0.03107,0
3.100000,0.01458,0.00019,0.00008,0
3.200000,0.01458,0.00019,0.00008,0
3.300000,0.01458,0.00019,0.00008,0
3.400000,0.01458,0.00019,0.00008,0
3.500000,0.01401,0.01318,-0.03087,0
3.600000,0.02885,0.00045,-0.03092,0
3.700000,0.02910,-0.01247,-0.03105,0
3.800000,0.02859,0.01337,-0.03079,0
3.900000,0.01427,0.00026,-0.03100,0
4.000000,0.02916,0.00038,0.00015,0
4.100000,0.02891,0.01330,0.00028,0
4.200000,0.02885,0.00045,-0.03092,0
4.300000,0.01483,-0.01273,-0.00006,0
4.400000,0.04374,0.00056,0.00023,0
4.500000,0.02916,0.00038,0.00015,0
4.600000,0.02885,0.00045,-0.03092,0
4.700000,0.02828,0.01344,-0.06186,0
4.800000,0.02885,0.00045,-0.03092,0
