Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,428,428,428,428
maximum value,0.06831,0.02452,0.96381,1
minimum value,0.00885,-0.02760,0.55929,0
0.000000,0.05222,-0.00142,0.83924,0
0.100000,0.06711,-0.00131,0.87039,0
0.200000,0.05253,-0.00150,0.87032,0
0.300000,0.05279,-0.01442,0.87019,0
0.400000,0.06680,-0.00123,0.83932,0
0.500000,0.05253,-0.00150,0.87032,0
0.600000,0.05253,-0.00150,0.87032,0
0.700000,0.05279,-0.01442,0.87019,0
0.800000,0.05279,-0.01442,0.87019,0
0.900000,0.05279,-0.01442,0.87019,0
1.000000,0.05253,-0.00150,0.87032,0
1.100000,0.05304,-0.02734,0.87005,0
1.200000,0.05279,-0.01442,0.87019,0
1.300000,0.05285,-0.00157,0.90139,0
1.400000,0.03852,-0.01468,0.90118,0
1.500000,0.05285,-0.00157,0.90139,0
1.600000,0.05285,-0.00157,0.90139,0
1.700000,0.03852,-0.01468,0.90118,0
1.800000,0.06743,-0.00138,0.90147,0
1.900000,0.03795,-0.00168,0.87024,0
2.000000,0.03795,-0.00168,0.87024,0
2.100000,0.03827,-0.00176,0.90132,0
2.200000,0.05253,-0.00150,0.87032,0
2.300000,0.03852,-0.01468,0.90118,0
2.400000,0.03795,-0.00168,0.87024,0
2.500000,0.02363,-0.01479,0.87003,0
2.600000,0.03827,-0.00176,0.90132,0
2.700000,0.03770,0.01124,0.87037,0
2.800000,0.02369,-0.00195,0.90124,0
2.900000,0.03827,-0.00176,0.90132,0
3.000000,0.03827,-0.00176,0.90132,0
3.100000,0.02369,-0.00195,0.90124,0
3.200000,0.05310,-0.01449,0.90126,0
3.300000,0.02394,-0.01487,0.90111,0
3.400000,0.03827,-0.00176,0.90132,0
3.500000,0.03827,-0.00176,0.90132,0
3.600000,0.03827,-0.00176,0.90132,0
3.700000,0.02400,-0.00202,0.93231,0
3.800000,0.03852,-0.01468,0.90118,0
3.900000,0.03827,-0.00176,0.90132,0
4.000000,0.03795,-0.00168,0.87024,0
4.100000,0.03852,-0.01468,0.90118,0
4.200000,0.05316,-0.00164,0.93247,0
4.300000,0.03858,-0.00183,0.93239,0
4.400000,0.03827,-0.00176,0.90132,0
4.500000,0.03852,-0.01468,0.90118,0
4.600000,0.03858,-0.00183,0.93239,0
4.700000,0.03852,-0.01468,0.90118,0
