Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,306,306,306,306
maximum value,0.00088,-0.00052,0.09302,0
minimum value,-0.05807,-0.03947,-0.00049,0
0.000000,-0.05744,-0.01382,0.06171,0
0.100000,-0.04292,-0.02648,0.03058,0
0.200000,-0.05775,-0.01375,0.03064,0
0.300000,-0.04286,-0.01363,0.06179,0
0.400000,-0.04286,-0.01363,0.06179,0
0.500000,-0.04286,-0.01363,0.06179,0
0.600000,-0.04317,-0.01356,0.03071,0
0.700000,-0.04286,-0.01363,0.06179,0
0.800000,-0.04286,-0.01363,0.06179,0
0.900000,-0.04267,-0.03940,0.03045,0
1.000000,-0.04286,-0.01363,0.06179,0
1.100000,-0.02797,-0.01352,0.09294,0
1.200000,-0.02853,-0.00052,0.06200,0
1.300000,-0.04311,-0.00071,0.06192,0
1.400000,-0.02853,-0.00052,0.06200,0
1.500000,-0.04292,-0.02648,0.03058,0
1.600000,-0.02828,-0.01344,0.06186,0
1.700000,-0.04317,-0.01356,0.03071,0
1.800000,-0.04286,-0.01363,0.06179,0
1.900000,-0.04286,-0.01363,0.06179,0
2.000000,-0.02853,-0.00052,0.06200,0
2.100000,-0.02828,-0.01344,0.06186,0
2.200000,-0.04286,-0.01363,0.06179,0
2.300000,-0.02859,-0.01337,0.03079,0
2.400000,-0.02828,-0.01344,0.06186,0
2.500000,-0.04286,-0.01363,0.06179,0
2.600000,-0.02828,-0.01344,0.06186,0
2.700000,-0.02859,-0.01337,0.03079,0
2.800000,-0.02828,-0.01344,0.06186,0
2.900000,-0.02859,-0.01337,0.03079,0
3.000000,-0.04255,-0.01370,0.09286,0
3.100000,-0.01339,-0.01333,0.09302,0
3.200000,-0.02859,-0.01337,0.03079,0
3.300000,-0.02834,-0.02629,0.03066,0
3.400000,-0.05801,-0.00083,0.03077,0
3.500000,-0.04286,-0.01363,0.06179,0
3.600000,-0.02828,-0.01344,0.06186,0
3.700000,-0.02828,-0.01344,0.06186,0
3.800000,-0.04261,-0.02655,0.06166,0
3.900000,-0.02834,-0.02629,0.03066,0
4.000000,-0.02828,-0.01344,0.06186,0
4.100000,-0.04292,-0.02648,0.03058,0
4.200000,-0.02853,-0.00052,0.06200,0
4.300000,-0.01370,-0.01326,0.06194,0
4.400000,-0.04261,-0.02655,0.06166,0
4.500000,-0.02828,-0.01344,0.06186,0
