Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,225,225,225,225
maximum value,-0.05223,0.04912,0.77694,1
minimum value,-0.12450,0.00998,0.62130,0
0.000000,-0.06681,0.02335,0.65245,0
0.100000,-0.08196,0.03616,0.62143,0
0.200000,-0.08170,0.02324,0.62130,0
0.300000,-0.08170,0.02324,0.62130,0
0.400000,-0.08170,0.02324,0.62130,0
0.500000,-0.06656,0.01043,0.65232,0
0.600000,-0.08196,0.03616,0.62143,0
0.700000,-0.09597,0.02298,0.65230,0
0.800000,-0.06681,0.02335,0.65245,0
0.900000,-0.08196,0.03616,0.62143,0
1.000000,-0.08196,0.03616,0.62143,0
1.100000,-0.08221,0.04908,0.62156,0
1.200000,-0.08164,0.03608,0.65250,0
1.300000,-0.08170,0.02324,0.62130,0
1.400000,-0.08164,0.03608,0.65250,0
1.500000,-0.08164,0.03608,0.65250,0
1.600000,-0.08164,0.03608,0.65250,0
1.700000,-0.09654,0.03597,0.62135,0
1.800000,-0.06706,0.03627,0.65258,0
1.900000,-0.05223,0.02354,0.65253,0
2.000000,-0.06706,0.03627,0.65258,0
2.100000,-0.06738,0.03635,0.62151,0
2.200000,-0.08164,0.03608,0.65250,0
2.300000,-0.08139,0.02317,0.65237,0
2.400000,-0.08164,0.03608,0.65250,0
2.500000,-0.08164,0.03608,0.65250,0
2.600000,-0.08139,0.02317,0.65237,0
2.700000,-0.08133,0.03601,0.68358,0
2.800000,-0.08164,0.03608,0.65250,0
2.900000,-0.06706,0.03627,0.65258,0
3.000000,-0.08164,0.03608,0.65250,0
3.100000,-0.08139,0.02317,0.65237,0
3.200000,-0.08139,0.02317,0.65237,0
3.300000,-0.06706,0.03627,0.65258,0
3.400000,-0.06706,0.03627,0.65258,0
3.500000,-0.08164,0.03608,0.65250,0
3.600000,-0.06681,0.02335,0.65245,0
3.700000,-0.08108,0.02309,0.68345,0
3.800000,-0.08139,0.02317,0.65237,0
3.900000,-0.08108,0.02309,0.68345,0
4.000000,-0.06706,0.03627,0.65258,0
4.100000,-0.08139,0.02317,0.65237,0
4.200000,-0.08164,0.03608,0.65250,0
4.300000,-0.08108,0.02309,0.68345,0
4.400000,-0.08133,0.03601,0.68358,0
4.500000,-0.08076,0.02302,0.71452,0
4.600000,-0.06675,0.03620,0.68366,0
4.700000,-0.08164,0.03608,0.65250,0
