Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,62,62,62,62
maximum value,-0.00818,0.04976,0.68383,1
minimum value,-0.05223,-0.00200,0.59066,0
0.000000,-0.00824,0.01119,0.65262,0
0.100000,-0.02276,0.02384,0.68375,0
0.200000,-0.02225,-0.00200,0.68349,0
0.300000,-0.02307,0.02392,0.65268,0
0.400000,-0.02332,0.03684,0.65281,0
0.500000,-0.03708,0.01074,0.68354,0
0.600000,-0.05223,0.02354,0.65253,0
0.700000,-0.03759,0.03658,0.68381,0
0.800000,-0.02307,0.02392,0.65268,0
0.900000,-0.02250,0.01092,0.68362,0
1.000000,-0.02282,0.01100,0.65255,0
1.100000,-0.02282,0.01100,0.65255,0
1.200000,-0.02307,0.02392,0.65268,1
1.300000,-0.02307,0.02392,0.65268,1
1.400000,-0.02282,0.01100,0.65255,1
1.500000,-0.00824,0.01119,0.65262,1
1.600000,-0.02307,0.02392,0.65268,1
1.700000,-0.03765,0.02373,0.65260,1
1.800000,-0.02307,0.02392,0.65268,1
1.900000,-0.02307,0.02392,0.65268,1
2.000000,-0.00818,0.02403,0.68383,1
2.100000,-0.00818,0.02403,0.68383,1
2.200000,-0.02307,0.02392,0.65268,1
2.300000,-0.02307,0.02392,0.65268,1
2.400000,-0.00849,0.02411,0.65275,1
2.500000,-0.02332,0.03684,0.65281,1
2.600000,-0.02282,0.01100,0.65255,1
2.700000,-0.02307,0.02392,0.65268,1
2.800000,-0.00849,0.02411,0.65275,1
2.900000,-0.00874,0.03703,0.65289,1
3.000000,-0.00824,0.01119,0.65262,1
3.100000,-0.02307,0.02392,0.65268,1
3.200000,-0.02307,0.02392,0.65268,1
3.300000,-0.02282,0.01100,0.65255,1
3.400000,-0.00849,0.02411,0.65275,1
3.500000,-0.00849,0.02411,0.65275,1
3.600000,-0.02307,0.02392,0.65268,1
3.700000,-0.02395,0.03698,0.59066,1
3.800000,-0.02307,0.02392,0.65268,1
3.900000,-0.03796,0.02380,0.62153,1
4.000000,-0.00874,0.03703,0.65289,1
4.100000,-0.02357,0.04976,0.65294,1
4.200000,-0.02332,0.03684,0.65281,1
4.300000,-0.02332,0.03684,0.65281,1
4.400000,-0.03790,0.03665,0.65273,1
4.500000,-0.03790,0.03665,0.65273,1
4.600000,-0.02332,0.03684,0.65281,1
4.700000,-0.03815,0.04957,0.65287,1
4.800000,-0.02332,0.03684,0.65281,1
4.900000,-0.03790,0.03665,0.65273,1
5.000000,-0.02332,0.03684,0.65281,1
5.100000,-0.02332,0.03684,0.65281,1
5.200000,-0.03790,0.03665,0.65273,1
5.300000,-0.02332,0.03684,0.65281,1
5.400000,-0.02332,0.03684,0.65281,1
5.500000,-0.02307,0.02392,0.65268,1
5.600000,-0.02276,0.02384,0.68375,1
5.700000,-0.03790,0.03665,0.65273,1
5.800000,-0.02332,0.03684,0.65281,1
5.900000,-0.03790,0.03665,0.65273,1
6.000000,-0.02332,0.03684,0.65281,1
6.100000,-0.02307,0.02392,0.65268,1
