Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,111,111,111,111
maximum value,0.03500,0.06343,0.68417,1
minimum value,-0.00931,0.02418,0.59081,0
0.000000,0.03500,0.03759,0.65312,0
0.100000,0.02010,0.03748,0.62196,0
0.200000,0.02010,0.03748,0.62196,0
0.300000,0.02042,0.03740,0.65304,0
0.400000,0.02017,0.05032,0.65317,0
0.500000,0.03500,0.03759,0.65312,0
0.600000,0.02017,0.05032,0.65317,0
0.700000,0.02010,0.03748,0.62196,0
0.800000,0.01985,0.05039,0.62210,0
0.900000,0.03475,0.05051,0.65325,0
1.000000,0.03475,0.05051,0.65325,0
1.100000,0.03500,0.03759,0.65312,1
1.200000,0.02010,0.03748,0.62196,1
1.300000,0.03500,0.03759,0.65312,1
1.400000,0.03449,0.06343,0.65338,1
1.500000,0.03468,0.03766,0.62204,1
1.600000,0.03468,0.03766,0.62204,1
1.700000,0.03468,0.03766,0.62204,1
1.800000,0.02010,0.03748,0.62196,1
1.900000,0.02042,0.03740,0.65304,1
2.000000,0.03468,0.03766,0.62204,1
2.100000,0.01985,0.05039,0.62210,1
2.200000,0.02010,0.03748,0.62196,1
2.300000,0.01985,0.05039,0.62210,1
2.400000,0.00527,0.05021,0.62202,1
2.500000,0.01985,0.05039,0.62210,1
2.600000,0.00527,0.05021,0.62202,1
2.700000,0.00552,0.03729,0.62189,1
2.800000,0.00552,0.03729,0.62189,1
2.900000,0.00527,0.05021,0.62202,1
3.000000,0.02017,0.05032,0.65317,1
3.100000,0.01985,0.05039,0.62210,1
3.200000,0.01985,0.05039,0.62210,1
3.300000,0.00527,0.05021,0.62202,1
3.400000,0.01991,0.06324,0.65330,1
3.500000,0.02042,0.03740,0.65304,1
3.600000,0.01985,0.05039,0.62210,1
3.700000,0.00502,0.06313,0.62215,1
3.800000,0.01960,0.06331,0.62223,1
3.900000,0.01960,0.06331,0.62223,1
4.000000,0.00527,0.05021,0.62202,1
4.100000,0.00533,0.06305,0.65323,1
4.200000,0.01985,0.05039,0.62210,1
4.300000,0.02017,0.05032,0.65317,1
4.400000,0.01985,0.05039,0.62210,1
4.500000,0.01985,0.05039,0.62210,1
4.600000,0.00527,0.05021,0.62202,1
4.700000,0.01985,0.05039,0.62210,1
4.800000,0.00527,0.05021,0.62202,1
4.900000,0.00527,0.05021,0.62202,1
5.000000,0.02017,0.05032,0.65317,1
5.100000,0.02010,0.03748,0.62196,1
5.200000,0.01929,0.06339,0.59115,1
5.300000,0.02017,0.05032,0.65317,1
5.400000,0.02010,0.03748,0.62196,1
5.500000,0.01985,0.05039,0.62210,1
5.600000,0.01985,0.05039,0.62210,1
5.700000,0.01960,0.06331,0.62223,1
5.800000,0.01985,0.05039,0.62210,1
5.900000,0.00527,0.05021,0.62202,1
6.000000,0.01954,0.05047,0.59102,1
6.100000,0.01985,0.05039,0.62210,1
6.200000,0.01985,0.05039,0.62210,1
6.300000,0.02042,0.03740,0.65304,1
6.400000,0.01960,0.06331,0.62223,1
6.500000,0.02010,0.03748,0.62196,1
6.600000,0.02042,0.03740,0.65304,1
6.700000,0.00527,0.05021,0.62202,1
6.800000,-0.00899,0.04995,0.65302,1
6.900000,0.01979,0.03755,0.59089,1
7.000000,0.00521,0.03736,0.59081,1
7.100000,0.02017,0.05032,0.65317,1
7.200000,0.00559,0.05013,0.65309,1
7.300000,0.00559,0.05013,0.65309,1
7.400000,0.00609,0.02429,0.65283,1
7.500000,0.00584,0.03721,0.65296,1
7.600000,0.00552,0.03729,0.62189,1
7.700000,-0.00843,0.03695,0.68396,1
7.800000,0.00584,0.03721,0.65296,1
7.900000,0.00527,0.05021,0.62202,1
8.000000,-0.00880,0.02418,0.62168,1
8.100000,0.00559,0.05013,0.65309,1
8.200000,0.00590,0.05006,0.68417,1
8.300000,0.02010,0.03748,0.62196,1
8.400000,0.01979,0.03755,0.59089,1
8.500000,0.02010,0.03748,0.62196,1
8.600000,0.02017,0.05032,0.65317,1
8.700000,0.00609,0.02429,0.65283,1
8.800000,0.02010,0.03748,0.62196,1
8.900000,0.00584,0.03721,0.65296,1
9.000000,0.00559,0.05013,0.65309,1
9.100000,0.02010,0.03748,0.62196,1
9.200000,-0.00931,0.05002,0.62194,1
9.300000,0.02042,0.03740,0.65304,1
9.400000,0.02017,0.05032,0.65317,1
9.500000,0.00527,0.05021,0.62202,1
9.600000,0.01985,0.05039,0.62210,1
9.700000,0.03475,0.05051,0.65325,1
9.800000,0.03500,0.03759,0.65312,1
9.900000,0.02017,0.05032,0.65317,1
10.000000,0.02010,0.03748,0.62196,1
10.100000,0.02042,0.03740,0.65304,1
10.200000,0.02017,0.05032,0.65317,1
10.300000,0.00584,0.03721,0.65296,1
10.400000,0.02017,0.05032,0.65317,1
10.500000,0.02010,0.03748,0.62196,1
10.600000,0.01985,0.05039,0.62210,1
10.700000,0.02042,0.03740,0.65304,1
10.800000,0.02017,0.05032,0.65317,1
10.900000,0.00584,0.03721,0.65296,1
11.000000,0.02042,0.03740,0.65304,1
