Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,396,396,396,396
maximum value,0.00634,0.11421,0.80879,2
minimum value,-0.05286,0.06227,0.65326,0
0.000000,-0.02314,0.07538,0.74643,0
0.100000,-0.03746,0.06227,0.74622,0
0.200000,-0.02339,0.08830,0.74656,0
0.300000,-0.02282,0.07530,0.77750,0
0.400000,-0.02307,0.08822,0.77764,0
0.500000,-0.02339,0.08830,0.74656,0
0.600000,-0.03765,0.08803,0.77756,0
0.700000,-0.02339,0.08830,0.74656,0
0.800000,-0.02339,0.08830,0.74656,0
0.900000,-0.03765,0.08803,0.77756,0
1.000000,-0.03772,0.07519,0.74635,0
1.100000,-0.02314,0.07538,0.74643,0
1.200000,-0.03740,0.07511,0.77743,0
1.300000,-0.03772,0.07519,0.74635,0
1.400000,-0.00824,0.07549,0.77758,0
1.500000,-0.02307,0.08822,0.77764,0
1.600000,-0.00881,0.08848,0.74664,0
1.700000,-0.02307,0.08822,0.77764,0
1.800000,-0.02282,0.07530,0.77750,0
1.900000,-0.02314,0.07538,0.74643,0
2.000000,-0.02333,0.10114,0.77777,0
2.100000,-0.03765,0.08803,0.77756,0
2.200000,-0.02339,0.08830,0.74656,0
2.300000,-0.02307,0.08822,0.77764,0
2.400000,-0.00881,0.08848,0.74664,0
2.500000,-0.02307,0.08822,0.77764,0
2.600000,-0.02282,0.07530,0.77750,0
2.700000,-0.00881,0.08848,0.74664,0
2.800000,-0.00824,0.07549,0.77758,0
2.900000,-0.00849,0.08841,0.77771,0
3.000000,-0.00793,0.07542,0.80866,0
3.100000,-0.02314,0.07538,0.74643,0
3.200000,-0.00793,0.07542,0.80866,0
3.300000,-0.00849,0.08841,0.77771,0
3.400000,-0.00856,0.07556,0.74651,0
3.500000,0.00634,0.07568,0.77766,0
3.600000,0.00577,0.08867,0.74672,0
3.700000,-0.02339,0.08830,0.74656,0
3.800000,-0.00881,0.08848,0.74664,0
3.900000,-0.00824,0.07549,0.77758,0
4.000000,-0.03765,0.08803,0.77756,0
4.100000,-0.00849,0.08841,0.77771,1
4.200000,-0.02282,0.07530,0.77750,1
4.300000,-0.02314,0.07538,0.74643,1
4.400000,-0.02282,0.07530,0.77750,1
4.500000,-0.00849,0.08841,0.77771,1
4.600000,-0.02314,0.07538,0.74643,1
4.700000,-0.02339,0.08830,0.74656,1
