Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,574,574,574,574
maximum value,-0.09478,0.03519,0.77639,3
minimum value,-0.16774,-0.02915,0.65167,0
0.000000,-0.12463,-0.00324,0.65188,0
0.100000,-0.13889,-0.00350,0.68288,0
0.200000,-0.13864,-0.01642,0.68275,0
0.300000,-0.13864,-0.01642,0.68275,0
0.400000,-0.12431,-0.00331,0.68295,0
0.500000,-0.13895,-0.01635,0.65167,0
0.600000,-0.12431,-0.00331,0.68295,0
0.700000,-0.12431,-0.00331,0.68295,0
0.800000,-0.12431,-0.00331,0.68295,0
0.900000,-0.12431,-0.00331,0.68295,0
1.000000,-0.13889,-0.00350,0.68288,0
1.100000,-0.12431,-0.00331,0.68295,0
1.200000,-0.13889,-0.00350,0.68288,0
1.300000,-0.13889,-0.00350,0.68288,0
1.400000,-0.13889,-0.00350,0.68288,0
1.500000,-0.13889,-0.00350,0.68288,0
1.600000,-0.12406,-0.01623,0.68282,0
1.700000,-0.12431,-0.00331,0.68295,0
1.800000,-0.12456,0.00961,0.68309,0
1.900000,-0.12400,-0.00339,0.71403,0
2.000000,-0.10973,-0.00312,0.68303,0
2.100000,-0.12431,-0.00331,0.68295,0
2.200000,-0.12431,-0.00331,0.68295,0
2.300000,-0.12400,-0.00339,0.71403,0
2.400000,-0.12381,-0.02915,0.68269,0
2.500000,-0.12431,-0.00331,0.68295,0
2.600000,-0.12425,0.00953,0.71416,0
2.700000,-0.10967,0.00972,0.71424,0
2.800000,-0.13833,-0.01649,0.71382,0
2.900000,-0.10973,-0.00312,0.68303,0
3.000000,-0.10942,-0.00320,0.71410,0
3.100000,-0.12431,-0.00331,0.68295,0
3.200000,-0.12431,-0.00331,0.68295,0
3.300000,-0.10942,-0.00320,0.71410,0
3.400000,-0.09490,-0.01586,0.68297,0
3.500000,-0.10973,-0.00312,0.68303,0
3.600000,-0.10973,-0.00312,0.68303,0
3.700000,-0.12431,-0.00331,0.68295,0
3.800000,-0.10973,-0.00312,0.68303,0
3.900000,-0.10973,-0.00312,0.68303,0
4.000000,-0.10942,-0.00320,0.71410,0
4.100000,-0.10973,-0.00312,0.68303,0
4.200000,-0.10942,-0.00320,0.71410,0
4.300000,-0.10973,-0.00312,0.68303,0
4.400000,-0.12431,-0.00331,0.68295,0
4.500000,-0.12406,-0.01623,0.68282,0
