Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,201,201,201,201
maximum value,-0.01185,-0.00082,0.24848,0
minimum value,-0.07064,-0.04005,0.15482,0
0.000000,-0.04128,-0.02686,0.18614,0
0.100000,-0.07064,-0.01431,0.18612,0
0.200000,-0.04128,-0.02686,0.18614,0
0.300000,-0.05609,-0.01412,0.18619,0
0.400000,-0.05583,-0.02705,0.18606,0
0.500000,-0.05583,-0.02705,0.18606,0
0.600000,-0.04128,-0.02686,0.18614,0
0.700000,-0.05583,-0.02705,0.18606,0
0.800000,-0.05609,-0.01412,0.18619,0
0.900000,-0.05583,-0.02705,0.18606,0
1.000000,-0.04153,-0.01393,0.18627,0
1.100000,-0.05583,-0.02705,0.18606,0
1.200000,-0.04153,-0.01393,0.18627,0
1.300000,-0.05609,-0.01412,0.18619,0
1.400000,-0.04153,-0.01393,0.18627,0
1.500000,-0.05609,-0.01412,0.18619,0
1.600000,-0.04153,-0.01393,0.18627,0
1.700000,-0.04090,-0.01408,0.24848,0
1.800000,-0.04153,-0.01393,0.18627,0
1.900000,-0.04153,-0.01393,0.18627,0
2.000000,-0.04153,-0.01393,0.18627,0
2.100000,-0.04122,-0.01401,0.21737,0
2.200000,-0.04128,-0.02686,0.18614,0
2.300000,-0.02672,-0.02667,0.18621,0
2.400000,-0.04122,-0.01401,0.21737,0
2.500000,-0.04153,-0.01393,0.18627,0
2.600000,-0.04153,-0.01393,0.18627,0
2.700000,-0.04128,-0.02686,0.18614,0
2.800000,-0.02672,-0.02667,0.18621,0
2.900000,-0.04153,-0.01393,0.18627,0
3.000000,-0.04159,-0.02678,0.15503,0
3.100000,-0.04159,-0.02678,0.15503,0
3.200000,-0.04128,-0.02686,0.18614,0
3.300000,-0.02647,-0.03960,0.18608,0
3.400000,-0.02647,-0.03960,0.18608,0
3.500000,-0.02672,-0.02667,0.18621,0
3.600000,-0.04122,-0.01401,0.21737,0
3.700000,-0.04096,-0.02693,0.21724,0
3.800000,-0.04134,-0.03971,0.15490,0
3.900000,-0.04128,-0.02686,0.18614,0
4.000000,-0.04128,-0.02686,0.18614,0
4.100000,-0.04153,-0.01393,0.18627,0
4.200000,-0.04128,-0.02686,0.18614,0
4.300000,-0.05558,-0.03997,0.18593,0
4.400000,-0.04185,-0.01386,0.15516,0
4.500000,-0.05583,-0.02705,0.18606,0
