Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,645,645,645,645
maximum value,-0.08189,0.02357,0.52787,1
minimum value,-0.14141,-0.02837,0.37236,0
0.000000,-0.09766,-0.00235,0.43451,0
0.100000,-0.09735,-0.00242,0.46558,0
0.200000,-0.11168,-0.01553,0.46538,0
0.300000,-0.09766,-0.00235,0.43451,0
0.400000,-0.09766,-0.00235,0.43451,0
0.500000,-0.09735,-0.00242,0.46558,0
0.600000,-0.09710,-0.01534,0.46545,0
0.700000,-0.09710,-0.01534,0.46545,0
0.800000,-0.09735,-0.00242,0.46558,0
0.900000,-0.09710,-0.01534,0.46545,0
1.000000,-0.09710,-0.01534,0.46545,0
1.100000,-0.09710,-0.01534,0.46545,0
1.200000,-0.08252,-0.01515,0.46553,0
1.300000,-0.09710,-0.01534,0.46545,0
1.400000,-0.09704,-0.00249,0.49666,0
1.500000,-0.11193,-0.00261,0.46551,0
1.600000,-0.11193,-0.00261,0.46551,0
1.700000,-0.09710,-0.01534,0.46545,0
1.800000,-0.09710,-0.01534,0.46545,0
1.900000,-0.09735,-0.00242,0.46558,0
2.000000,-0.08252,-0.01515,0.46553,0
2.100000,-0.09735,-0.00242,0.46558,0
2.200000,-0.09678,-0.01541,0.49653,0
2.300000,-0.11168,-0.01553,0.46538,0
2.400000,-0.09735,-0.00242,0.46558,0
2.500000,-0.11193,-0.00261,0.46551,0
2.600000,-0.09735,-0.00242,0.46558,0
2.700000,-0.09735,-0.00242,0.46558,0
2.800000,-0.11168,-0.01553,0.46538,0
2.900000,-0.09704,-0.00249,0.49666,0
3.000000,-0.09704,-0.00249,0.49666,0
3.100000,-0.09735,-0.00242,0.46558,0
3.200000,-0.09672,-0.00257,0.52773,0
3.300000,-0.09735,-0.00242,0.46558,0
3.400000,-0.09710,-0.01534,0.46545,0
3.500000,-0.09735,-0.00242,0.46558,0
3.600000,-0.09704,-0.00249,0.49666,0
3.700000,-0.09704,-0.00249,0.49666,0
3.800000,-0.11162,-0.00268,0.49658,0
3.900000,-0.11162,-0.00268,0.49658,0
4.000000,-0.11162,-0.00268,0.49658,0
4.100000,-0.09704,-0.00249,0.49666,0
4.200000,-0.09704,-0.00249,0.49666,0
4.300000,-0.09704,-0.00249,0.49666,0
4.400000,-0.09735,-0.00242,0.46558,0
4.500000,-0.08189,-0.01530,0.52768,0
