Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,197,197,197,197
maximum value,0.03406,-0.10775,1.70778,1
minimum value,-0.02546,-0.15939,1.55226,0
0.000000,0.01916,-0.13310,1.64563,0
0.100000,0.01948,-0.13317,1.67671,0
0.200000,0.01979,-0.13325,1.70778,0
0.300000,0.00490,-0.13336,1.67663,0
0.400000,0.01948,-0.13317,1.67671,0
0.500000,0.00490,-0.13336,1.67663,0
0.600000,0.01948,-0.13317,1.67671,0
0.700000,0.03406,-0.13298,1.67678,0
0.800000,0.01979,-0.13325,1.70778,0
0.900000,0.01948,-0.13317,1.67671,0
1.000000,0.00515,-0.14628,1.67650,0
1.100000,0.01948,-0.13317,1.67671,0
1.200000,0.01885,-0.13302,1.61456,0
1.300000,0.00515,-0.14628,1.67650,0
1.400000,0.01948,-0.13317,1.67671,0
1.500000,0.00540,-0.15920,1.67637,0
1.600000,0.00540,-0.15920,1.67637,0
1.700000,0.00540,-0.15920,1.67637,0
1.800000,0.00515,-0.14628,1.67650,0
1.900000,0.01942,-0.14602,1.64550,0
2.000000,-0.00918,-0.15939,1.67629,0
2.100000,0.01948,-0.13317,1.67671,0
2.200000,0.00515,-0.14628,1.67650,0
2.300000,0.00546,-0.14635,1.70757,0
2.400000,-0.00968,-0.13355,1.67655,0
2.500000,0.00484,-0.14621,1.64542,0
2.600000,0.01973,-0.14609,1.67657,0
2.700000,0.01973,-0.14609,1.67657,0
2.800000,0.01948,-0.13317,1.67671,0
2.900000,0.00490,-0.13336,1.67663,0
3.000000,0.00490,-0.13336,1.67663,0
3.100000,0.01942,-0.14602,1.64550,0
3.200000,0.00515,-0.14628,1.67650,0
3.300000,0.00515,-0.14628,1.67650,0
3.400000,0.01948,-0.13317,1.67671,0
3.500000,0.01916,-0.13310,1.64563,0
3.600000,0.01973,-0.14609,1.67657,0
3.700000,0.03400,-0.14583,1.64558,0
3.800000,0.01916,-0.13310,1.64563,0
3.900000,0.01973,-0.14609,1.67657,0
4.000000,0.03400,-0.14583,1.64558,0
4.100000,0.01916,-0.13310,1.64563,0
4.200000,0.01942,-0.14602,1.64550,0
4.300000,0.00484,-0.14621,1.64542,0
4.400000,0.01973,-0.14609,1.67657,0
4.500000,0.01973,-0.14609,1.67657,0
4.600000,0.01948,-0.13317,1.67671,0
4.700000,0.00540,-0.15920,1.67637,0
