Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,64,64,64,64
maximum value,-0.01276,-0.00074,0.18609,0
minimum value,-0.05706,-0.02689,0.09273,0
0.000000,-0.04248,-0.00086,0.12407,0
0.100000,-0.04223,-0.01378,0.12394,0
0.200000,-0.02734,-0.01366,0.15509,0
0.300000,-0.04223,-0.01378,0.12394,0
0.400000,-0.05650,-0.01404,0.15494,0
0.500000,-0.04223,-0.01378,0.12394,0
0.600000,-0.04223,-0.01378,0.12394,0
0.700000,-0.04223,-0.01378,0.12394,0
0.800000,-0.04248,-0.00086,0.12407,0
0.900000,-0.05681,-0.01397,0.12386,0
1.000000,-0.05681,-0.01397,0.12386,0
1.100000,-0.04223,-0.01378,0.12394,0
1.200000,-0.04160,-0.01393,0.18609,0
1.300000,-0.04192,-0.01385,0.15501,0
1.400000,-0.05650,-0.01404,0.15494,0
1.500000,-0.05656,-0.02689,0.12373,0
1.600000,-0.04223,-0.01378,0.12394,0
1.700000,-0.04223,-0.01378,0.12394,0
1.800000,-0.04192,-0.01385,0.15501,0
1.900000,-0.04223,-0.01378,0.12394,0
2.000000,-0.04198,-0.02670,0.12381,0
2.100000,-0.04255,-0.01370,0.09286,0
2.200000,-0.04223,-0.01378,0.12394,0
2.300000,-0.04229,-0.02662,0.09273,0
2.400000,-0.04223,-0.01378,0.12394,0
2.500000,-0.04223,-0.01378,0.12394,0
2.600000,-0.04223,-0.01378,0.12394,0
2.700000,-0.04198,-0.02670,0.12381,0
2.800000,-0.05656,-0.02689,0.12373,0
2.900000,-0.04255,-0.01370,0.09286,0
3.000000,-0.04223,-0.01378,0.12394,0
3.100000,-0.04198,-0.02670,0.12381,0
3.200000,-0.05681,-0.01397,0.12386,0
3.300000,-0.05656,-0.02689,0.12373,0
3.400000,-0.05650,-0.01404,0.15494,0
3.500000,-0.04192,-0.01385,0.15501,0
3.600000,-0.04192,-0.01385,0.15501,0
3.700000,-0.04223,-0.01378,0.12394,0
3.800000,-0.04192,-0.01385,0.15501,0
3.900000,-0.04248,-0.00086,0.12407,0
4.000000,-0.05675,-0.00112,0.15507,0
4.100000,-0.04223,-0.01378,0.12394,0
4.200000,-0.04248,-0.00086,0.12407,0
4.300000,-0.04248,-0.00086,0.12407,0
4.400000,-0.04223,-0.01378,0.12394,0
4.500000,-0.05681,-0.01397,0.12386,0
4.600000,-0.04248,-0.00086,0.12407,0
4.700000,-0.04223,-0.01378,0.12394,0
4.800000,-0.01276,-0.01348,0.15516,0
4.900000,-0.02759,-0.00074,0.15522,0
5.000000,-0.02765,-0.01359,0.12401,0
5.100000,-0.02759,-0.00074,0.15522,0
5.200000,-0.04192,-0.01385,0.15501,0
5.300000,-0.02765,-0.01359,0.12401,0
5.400000,-0.04198,-0.02670,0.12381,0
5.500000,-0.04223,-0.01378,0.12394,0
5.600000,-0.04223,-0.01378,0.12394,0
5.700000,-0.04223,-0.01378,0.12394,0
5.800000,-0.04248,-0.00086,0.12407,0
5.900000,-0.05706,-0.00105,0.12399,0
6.000000,-0.04217,-0.00093,0.15514,0
6.100000,-0.04217,-0.00093,0.15514,0
6.200000,-0.05706,-0.00105,0.12399,0
6.300000,-0.05681,-0.01397,0.12386,0
