Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,271,271,271,271
maximum value,0.06492,0.03766,0.68400,1
minimum value,0.00540,-0.02698,0.49727,0
0.000000,0.03456,0.01197,0.55963,0
0.100000,0.03481,-0.00095,0.55950,0
0.200000,0.04939,-0.00076,0.55957,0
0.300000,0.03450,-0.00088,0.52842,0
0.400000,0.03481,-0.00095,0.55950,0
0.500000,0.03450,-0.00088,0.52842,0
0.600000,0.04939,-0.00076,0.55957,0
0.700000,0.02023,-0.00114,0.55942,0
0.800000,0.03481,-0.00095,0.55950,0
0.900000,0.03506,-0.01387,0.55936,0
1.000000,0.03506,-0.01387,0.55936,0
1.100000,0.03475,-0.01379,0.52829,0
1.200000,0.03475,-0.01379,0.52829,0
1.300000,0.03506,-0.01387,0.55936,0
1.400000,0.04939,-0.00076,0.55957,0
1.500000,0.03450,-0.00088,0.52842,0
1.600000,0.03481,-0.00095,0.55950,0
1.700000,0.03481,-0.00095,0.55950,0
1.800000,0.03450,-0.00088,0.52842,0
1.900000,0.02023,-0.00114,0.55942,0
2.000000,0.04933,-0.01361,0.52836,0
2.100000,0.04965,-0.01368,0.55944,0
2.200000,0.03506,-0.01387,0.55936,0
2.300000,0.00565,-0.00132,0.55934,0
2.400000,0.03475,-0.01379,0.52829,0
2.500000,0.03481,-0.00095,0.55950,0
2.600000,0.03506,-0.01387,0.55936,0
2.700000,0.03532,-0.02679,0.55923,0
2.800000,0.03450,-0.00088,0.52842,0
2.900000,0.03481,-0.00095,0.55950,0
3.000000,0.01992,-0.00106,0.52834,0
3.100000,0.04965,-0.01368,0.55944,0
3.200000,0.02074,-0.02698,0.55915,0
3.300000,0.03506,-0.01387,0.55936,0
3.400000,0.03481,-0.00095,0.55950,0
3.500000,0.03506,-0.01387,0.55936,0
3.600000,0.03456,0.01197,0.55963,0
3.700000,0.02048,-0.01406,0.55929,0
3.800000,0.02048,-0.01406,0.55929,0
3.900000,0.02048,-0.01406,0.55929,0
4.000000,0.03506,-0.01387,0.55936,0
4.100000,0.02023,-0.00114,0.55942,0
4.200000,0.02048,-0.01406,0.55929,0
4.300000,0.03538,-0.01394,0.59044,0
4.400000,0.03481,-0.00095,0.55950,0
4.500000,0.03481,-0.00095,0.55950,0
4.600000,0.03481,-0.00095,0.55950,0
4.700000,0.03481,-0.00095,0.55950,0
