Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,151,151,151,151
maximum value,0.01584,0.01281,0.15530,0
minimum value,-0.02853,-0.01352,0.06200,0
0.000000,-0.01389,0.01251,0.09328,0
0.100000,-0.01332,-0.00048,0.12422,0
0.200000,-0.01332,-0.00048,0.12422,0
0.300000,-0.01358,0.01244,0.12435,0
0.400000,-0.01358,0.01244,0.12435,0
0.500000,-0.02847,0.01232,0.09320,0
0.600000,-0.01389,0.01251,0.09328,0
0.700000,-0.02847,0.01232,0.09320,0
0.800000,-0.02816,0.01225,0.12428,0
0.900000,-0.01358,0.01244,0.12435,0
1.000000,-0.01332,-0.00048,0.12422,0
1.100000,-0.02822,-0.00060,0.09307,0
1.200000,0.00069,0.01270,0.09336,0
1.300000,-0.01389,0.01251,0.09328,0
1.400000,-0.01364,-0.00041,0.09315,0
1.500000,-0.01332,-0.00048,0.12422,0
1.600000,-0.01420,0.01258,0.06220,0
1.700000,-0.01389,0.01251,0.09328,0
1.800000,-0.01395,-0.00034,0.06207,0
1.900000,-0.01364,-0.00041,0.09315,0
2.000000,0.00126,-0.00029,0.12430,0
2.100000,-0.02822,-0.00060,0.09307,0
2.200000,-0.02790,-0.00067,0.12415,0
2.300000,-0.01332,-0.00048,0.12422,0
2.400000,-0.01332,-0.00048,0.12422,0
2.500000,-0.01364,-0.00041,0.09315,0
2.600000,-0.01339,-0.01333,0.09302,0
2.700000,-0.01332,-0.00048,0.12422,0
2.800000,-0.01364,-0.00041,0.09315,0
2.900000,-0.01420,0.01258,0.06220,0
3.000000,-0.01332,-0.00048,0.12422,0
3.100000,-0.02822,-0.00060,0.09307,0
3.200000,-0.01332,-0.00048,0.12422,0
3.300000,-0.01301,-0.00056,0.15530,0
3.400000,-0.01364,-0.00041,0.09315,0
3.500000,-0.01364,-0.00041,0.09315,0
3.600000,-0.01358,0.01244,0.12435,0
3.700000,-0.01364,-0.00041,0.09315,0
3.800000,-0.01358,0.01244,0.12435,0
3.900000,-0.01358,0.01244,0.12435,0
4.000000,-0.01389,0.01251,0.09328,0
4.100000,-0.01332,-0.00048,0.12422,0
4.200000,0.00069,0.01270,0.09336,0
4.300000,-0.01389,0.01251,0.09328,0
4.400000,-0.01389,0.01251,0.09328,0
4.500000,-0.01364,-0.00041,0.09315,0
4.600000,0.00069,0.01270,0.09336,0
