Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,344,344,344,344
maximum value,0.04888,0.02504,0.52855,0
minimum value,-0.00991,-0.02683,0.40399,0
0.000000,0.00471,-0.00110,0.46612,0
0.100000,0.03370,0.01219,0.46640,0
0.200000,0.01908,0.01200,0.46633,0
0.300000,0.01902,-0.00084,0.43512,0
0.400000,0.01870,-0.00077,0.40405,0
0.500000,0.01908,0.01200,0.46633,0
0.600000,0.00471,-0.00110,0.46612,0
0.700000,0.01876,0.01208,0.43525,0
0.800000,0.01908,0.01200,0.46633,0
0.900000,0.01908,0.01200,0.46633,0
1.000000,0.01939,0.01193,0.49740,0
1.100000,0.03364,-0.00065,0.43520,0
1.200000,0.01933,-0.00092,0.46620,0
1.300000,0.01933,-0.00092,0.46620,0
1.400000,0.00496,-0.01402,0.46599,0
1.500000,0.01933,-0.00092,0.46620,0
1.600000,0.01933,-0.00092,0.46620,0
1.700000,0.01902,-0.00084,0.43512,0
1.800000,0.01908,0.01200,0.46633,0
1.900000,0.01870,-0.00077,0.40405,0
2.000000,0.01908,0.01200,0.46633,0
2.100000,0.01933,-0.00092,0.46620,0
2.200000,0.01933,-0.00092,0.46620,0
2.300000,0.03370,0.01219,0.46640,0
2.400000,0.01933,-0.00092,0.46620,0
2.500000,0.01933,-0.00092,0.46620,0
2.600000,0.01933,-0.00092,0.46620,0
2.700000,0.01902,-0.00084,0.43512,0
2.800000,0.01964,-0.00099,0.49727,0
2.900000,0.01933,-0.00092,0.46620,0
3.000000,0.01964,-0.00099,0.49727,0
3.100000,0.01933,-0.00092,0.46620,0
3.200000,0.01933,-0.00092,0.46620,0
3.300000,0.03370,0.01219,0.46640,0
3.400000,0.01933,-0.00092,0.46620,0
3.500000,0.01964,-0.00099,0.49727,0
3.600000,0.03338,0.01227,0.43533,0
3.700000,0.03370,0.01219,0.46640,0
3.800000,0.01908,0.01200,0.46633,0
3.900000,0.03370,0.01219,0.46640,0
4.000000,0.01933,-0.00092,0.46620,0
4.100000,0.03395,-0.00073,0.46627,0
4.200000,0.00471,-0.00110,0.46612,0
4.300000,0.01964,-0.00099,0.49727,0
4.400000,0.00502,-0.00118,0.49719,0
4.500000,-0.00991,-0.00129,0.46604,0
4.600000,0.01933,-0.00092,0.46620,0
4.700000,0.01933,-0.00092,0.46620,0
4.800000,0.01933,-0.00092,0.46620,0
