Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,192,192,192,192
maximum value,0.01776,0.02537,0.34195,0
minimum value,-0.02610,-0.01384,0.24852,0
0.000000,0.00339,-0.01366,0.31061,0
0.100000,0.01745,-0.00047,0.27975,0
0.200000,0.01776,-0.00055,0.31082,0
0.300000,0.00251,-0.00059,0.24860,0
0.400000,0.01745,-0.00047,0.27975,0
0.500000,0.00257,0.01226,0.27980,0
0.600000,0.00257,0.01226,0.27980,0
0.700000,0.01713,-0.00040,0.24867,0
0.800000,0.00283,-0.00066,0.27967,0
0.900000,0.00283,-0.00066,0.27967,0
1.000000,0.00339,-0.01366,0.31061,0
1.100000,0.00283,-0.00066,0.27967,0
1.200000,0.00283,-0.00066,0.27967,0
1.300000,0.01745,-0.00047,0.27975,0
1.400000,0.00283,-0.00066,0.27967,0
1.500000,0.00283,-0.00066,0.27967,0
1.600000,0.00283,-0.00066,0.27967,0
1.700000,0.00283,-0.00066,0.27967,0
1.800000,-0.01179,-0.00085,0.27959,0
1.900000,-0.01211,-0.00078,0.24852,0
2.000000,-0.01154,-0.01377,0.27946,0
2.100000,0.00283,-0.00066,0.27967,0
2.200000,0.01719,0.01245,0.27988,0
2.300000,-0.01148,-0.00092,0.31067,0
2.400000,0.00283,-0.00066,0.27967,0
2.500000,-0.01148,-0.00092,0.31067,0
2.600000,-0.01211,-0.00078,0.24852,0
2.700000,-0.01154,-0.01377,0.27946,0
2.800000,0.00283,-0.00066,0.27967,0
2.900000,0.00283,-0.00066,0.27967,0
3.000000,-0.01154,-0.01377,0.27946,0
3.100000,0.01719,0.01245,0.27988,0
3.200000,0.00283,-0.00066,0.27967,0
3.300000,0.00283,-0.00066,0.27967,0
3.400000,0.00283,-0.00066,0.27967,0
3.500000,0.00283,-0.00066,0.27967,0
3.600000,0.00251,-0.00059,0.24860,0
3.700000,0.01745,-0.00047,0.27975,0
3.800000,0.00283,-0.00066,0.27967,0
3.900000,-0.01123,-0.01384,0.31054,0
4.000000,-0.01179,-0.00085,0.27959,0
4.100000,0.00314,-0.00074,0.31075,0
4.200000,0.00283,-0.00066,0.27967,0
4.300000,0.01719,0.01245,0.27988,0
4.400000,-0.01148,-0.00092,0.31067,0
4.500000,0.00257,0.01226,0.27980,0
4.600000,0.00283,-0.00066,0.27967,0
4.700000,0.00314,-0.00074,0.31075,0
