Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,198,198,198,198
maximum value,0.01606,0.05143,0.21800,0
minimum value,-0.02786,0.01229,0.12449,0
0.000000,-0.01349,0.03813,0.18677,0
0.100000,-0.01349,0.03813,0.18677,0
0.200000,0.00113,0.03832,0.18684,0
0.300000,-0.01349,0.03813,0.18677,0
0.400000,-0.01349,0.03813,0.18677,0
0.500000,0.00088,0.05124,0.18698,0
0.600000,0.01575,0.03851,0.18692,0
0.700000,-0.01318,0.03806,0.21784,0
0.800000,-0.01318,0.03806,0.21784,0
0.900000,-0.01293,0.02514,0.21771,0
1.000000,-0.01293,0.02514,0.21771,0
1.100000,-0.02786,0.02502,0.18656,0
1.200000,-0.01318,0.03806,0.21784,0
1.300000,0.01550,0.05143,0.18705,0
1.400000,-0.01349,0.03813,0.18677,0
1.500000,-0.01349,0.03813,0.18677,0
1.600000,-0.01349,0.03813,0.18677,0
1.700000,-0.01318,0.03806,0.21784,0
1.800000,0.00169,0.02532,0.21779,0
1.900000,-0.01381,0.03820,0.15569,0
2.000000,0.00113,0.03832,0.18684,0
2.100000,-0.01349,0.03813,0.18677,0
2.200000,0.00113,0.03832,0.18684,0
2.300000,0.00144,0.03824,0.21792,0
2.400000,-0.01318,0.03806,0.21784,0
2.500000,0.00144,0.03824,0.21792,0
2.600000,0.00144,0.03824,0.21792,0
2.700000,0.00144,0.03824,0.21792,0
2.800000,0.00056,0.05131,0.15590,0
2.900000,0.00088,0.05124,0.18698,0
3.000000,0.00144,0.03824,0.21792,0
3.100000,0.00113,0.03832,0.18684,0
3.200000,-0.01324,0.02521,0.18664,0
3.300000,0.00144,0.03824,0.21792,0
3.400000,0.00144,0.03824,0.21792,0
3.500000,0.01550,0.05143,0.18705,0
3.600000,0.00144,0.03824,0.21792,0
3.700000,0.00144,0.03824,0.21792,0
3.800000,0.00081,0.03839,0.15577,0
3.900000,-0.01349,0.03813,0.18677,0
4.000000,0.00088,0.05124,0.18698,0
4.100000,0.00113,0.03832,0.18684,0
4.200000,-0.01324,0.02521,0.18664,0
4.300000,-0.01324,0.02521,0.18664,0
4.400000,0.00113,0.03832,0.18684,0
4.500000,0.00138,0.02540,0.18671,0
4.600000,-0.01299,0.01229,0.18650,0
4.700000,0.00113,0.03832,0.18684,0
4.800000,0.00113,0.03832,0.18684,0
