Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,569,569,569,569
maximum value,0.02526,0.03673,1.14955,4
minimum value,-0.05009,-0.04171,0.74564,0
0.000000,-0.02188,0.01078,0.74577,0
0.100000,-0.02207,0.03654,0.77711,0
0.200000,-0.02213,0.02370,0.74590,0
0.300000,-0.02188,0.01078,0.74577,0
0.400000,-0.00723,0.02381,0.77705,0
0.500000,-0.00730,0.01097,0.74585,0
0.600000,-0.02156,0.01070,0.77684,0
0.700000,-0.02162,-0.00214,0.74564,0
0.800000,-0.02181,0.02362,0.77698,0
0.900000,-0.02188,0.01078,0.74577,0
1.000000,-0.03646,0.01059,0.74569,0
1.100000,-0.02131,-0.00222,0.77671,0
1.200000,-0.02156,0.01070,0.77684,0
1.300000,-0.02156,0.01070,0.77684,0
1.400000,-0.02213,0.02370,0.74590,0
1.500000,-0.02188,0.01078,0.74577,0
1.600000,-0.02131,-0.00222,0.77671,0
1.700000,-0.02156,0.01070,0.77684,0
1.800000,-0.02156,0.01070,0.77684,0
1.900000,-0.02188,0.01078,0.74577,0
2.000000,-0.00698,0.01089,0.77692,0
2.100000,-0.02181,0.02362,0.77698,0
2.200000,-0.00723,0.02381,0.77705,0
2.300000,-0.02156,0.01070,0.77684,0
2.400000,-0.02156,0.01070,0.77684,0
2.500000,-0.00698,0.01089,0.77692,0
2.600000,0.00735,0.02400,0.77713,0
2.700000,-0.02213,0.02370,0.74590,0
2.800000,-0.00723,0.02381,0.77705,0
2.900000,-0.02156,0.01070,0.77684,0
3.000000,-0.00730,0.01097,0.74585,0
3.100000,-0.02181,0.02362,0.77698,0
3.200000,-0.02188,0.01078,0.74577,0
3.300000,-0.00723,0.02381,0.77705,0
3.400000,-0.02125,0.01063,0.80792,0
3.500000,-0.02156,0.01070,0.77684,0
3.600000,-0.02156,0.01070,0.77684,0
3.700000,-0.02162,-0.00214,0.74564,0
3.800000,-0.02156,0.01070,0.77684,0
3.900000,-0.00698,0.01089,0.77692,0
4.000000,-0.02156,0.01070,0.77684,0
4.100000,-0.02156,0.01070,0.77684,0
4.200000,-0.02188,0.01078,0.74577,0
4.300000,-0.03639,0.02344,0.77690,0
4.400000,-0.02156,0.01070,0.77684,0
4.500000,-0.02156,0.01070,0.77684,0
4.600000,-0.02181,0.02362,0.77698,0
4.700000,-0.02213,0.02370,0.74590,0
