Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,656,656,656,656
maximum value,0.01728,-0.02975,1.61514,2
minimum value,-0.04261,-0.09438,1.39754,0
0.000000,-0.01314,-0.06843,1.45969,0
0.100000,-0.01314,-0.06843,1.45969,0
0.200000,-0.01308,-0.05559,1.49090,0
0.300000,0.00119,-0.05533,1.45990,0
0.400000,0.00119,-0.05533,1.45990,0
0.500000,0.00175,-0.06832,1.49084,0
0.600000,-0.01302,-0.04274,1.52211,0
0.700000,-0.01283,-0.06851,1.49077,0
0.800000,0.00182,-0.05547,1.52205,0
0.900000,0.00150,-0.05540,1.49098,0
1.000000,0.00175,-0.06832,1.49084,0
1.100000,-0.01308,-0.05559,1.49090,0
1.200000,0.00150,-0.05540,1.49098,0
1.300000,0.00207,-0.06839,1.52192,0
1.400000,0.00232,-0.08131,1.52179,0
1.500000,-0.01283,-0.06851,1.49077,0
1.600000,0.00207,-0.06839,1.52192,0
1.700000,0.00207,-0.06839,1.52192,0
1.800000,-0.01251,-0.06858,1.52184,0
1.900000,0.00207,-0.06839,1.52192,0
2.000000,0.01665,-0.06821,1.52199,0
2.100000,0.00238,-0.06847,1.55299,0
2.200000,0.00238,-0.06847,1.55299,0
2.300000,0.00238,-0.06847,1.55299,0
2.400000,-0.01195,-0.08157,1.55278,0
2.500000,0.00270,-0.06854,1.58407,0
2.600000,0.00238,-0.06847,1.55299,0
2.700000,-0.01195,-0.08157,1.55278,0
2.800000,0.00295,-0.08146,1.58393,0
2.900000,0.00320,-0.09438,1.58380,0
3.000000,-0.02621,-0.08184,1.58378,0
3.100000,-0.01163,-0.08165,1.58386,0
3.200000,-0.01188,-0.06873,1.58399,0
3.300000,0.00270,-0.06854,1.58407,0
3.400000,0.00263,-0.08139,1.55286,0
3.500000,0.00238,-0.06847,1.55299,0
3.600000,0.00301,-0.06861,1.61514,0
3.700000,0.00270,-0.06854,1.58407,0
3.800000,0.00270,-0.06854,1.58407,0
3.900000,-0.01188,-0.06873,1.58399,0
4.000000,-0.02653,-0.08176,1.55271,0
4.100000,-0.01220,-0.06865,1.55292,0
4.200000,0.00238,-0.06847,1.55299,0
4.300000,0.00270,-0.06854,1.58407,0
4.400000,0.00238,-0.06847,1.55299,0
4.500000,0.00295,-0.08146,1.58393,0
4.600000,0.00238,-0.06847,1.55299,0
