Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,850,850,850,850
maximum value,0.05127,0.16609,1.05827,2
minimum value,-0.00730,0.11400,0.84020,0
0.000000,0.00621,0.11429,0.84020,0
0.100000,0.02054,0.12740,0.84041,0
0.200000,0.02079,0.11448,0.84028,0
0.300000,0.02110,0.11440,0.87135,0
0.400000,0.02079,0.11448,0.84028,0
0.500000,0.02079,0.11448,0.84028,0
0.600000,0.02110,0.11440,0.87135,0
0.700000,0.02054,0.12740,0.84041,0
0.800000,0.02054,0.12740,0.84041,0
0.900000,0.02079,0.11448,0.84028,0
1.000000,0.02054,0.12740,0.84041,0
1.100000,0.02079,0.11448,0.84028,0
1.200000,0.00571,0.14013,0.84047,0
1.300000,0.02029,0.14032,0.84054,0
1.400000,0.03568,0.11459,0.87143,0
1.500000,0.02060,0.14024,0.87162,0
1.600000,0.02060,0.14024,0.87162,0
1.700000,0.00627,0.12714,0.87141,0
1.800000,0.02085,0.12732,0.87149,0
1.900000,0.02054,0.12740,0.84041,0
2.000000,0.02085,0.12732,0.87149,0
2.100000,0.02079,0.11448,0.84028,0
2.200000,0.02085,0.12732,0.87149,0
2.300000,0.02060,0.14024,0.87162,0
2.400000,0.03512,0.12759,0.84049,0
2.500000,0.03512,0.12759,0.84049,0
2.600000,0.03518,0.14043,0.87169,0
2.700000,0.03568,0.11459,0.87143,0
2.800000,0.03518,0.14043,0.87169,0
2.900000,0.02085,0.12732,0.87149,0
3.000000,0.02085,0.12732,0.87149,0
3.100000,0.03518,0.14043,0.87169,0
3.200000,0.03543,0.12751,0.87156,0
3.300000,0.00627,0.12714,0.87141,0
3.400000,0.03518,0.14043,0.87169,0
3.500000,0.03543,0.12751,0.87156,0
3.600000,0.03518,0.14043,0.87169,0
3.700000,0.05001,0.12770,0.87164,0
3.800000,0.03518,0.14043,0.87169,0
3.900000,0.03543,0.12751,0.87156,0
4.000000,0.03575,0.12744,0.90264,0
4.100000,0.03549,0.14036,0.90277,0
4.200000,0.03518,0.14043,0.87169,0
4.300000,0.03518,0.14043,0.87169,0
4.400000,0.02148,0.12718,0.93364,0
4.500000,0.02029,0.14032,0.84054,0
4.600000,0.02060,0.14024,0.87162,0
4.700000,0.02091,0.14017,0.90269,0
4.800000,0.00633,0.13998,0.90262,0
4.900000,0.02085,0.12732,0.87149,0
