Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,404,404,404,404
maximum value,0.01577,0.02581,0.12464,0
minimum value,-0.04280,-0.02636,0.03100,0
0.000000,-0.01395,-0.00034,0.06207,0
0.100000,0.00063,-0.00015,0.06215,0
0.200000,0.00069,0.01270,0.09336,0
0.300000,0.00044,0.02562,0.09349,0
0.400000,0.00038,0.01277,0.06228,0
0.500000,-0.01395,-0.00034,0.06207,0
0.600000,0.00063,-0.00015,0.06215,0
0.700000,0.00031,-0.00007,0.03107,0
0.800000,-0.01364,-0.00041,0.09315,0
0.900000,-0.01364,-0.00041,0.09315,0
1.000000,-0.01395,-0.00034,0.06207,0
1.100000,0.00063,-0.00015,0.06215,0
1.200000,0.00063,-0.00015,0.06215,0
1.300000,0.00069,0.01270,0.09336,0
1.400000,-0.01395,-0.00034,0.06207,0
1.500000,0.00038,0.01277,0.06228,0
1.600000,0.00006,0.01285,0.03121,0
1.700000,-0.01389,0.01251,0.09328,0
1.800000,0.00063,-0.00015,0.06215,0
1.900000,0.00063,-0.00015,0.06215,0
2.000000,0.00038,0.01277,0.06228,0
2.100000,-0.01364,-0.00041,0.09315,0
2.200000,0.00038,0.01277,0.06228,0
2.300000,0.00069,0.01270,0.09336,0
2.400000,-0.01452,0.01266,0.03113,0
2.500000,0.00069,0.01270,0.09336,0
2.600000,0.00094,-0.00022,0.09322,0
2.700000,0.00088,-0.01307,0.06202,0
2.800000,0.00119,-0.01314,0.09309,0
2.900000,-0.01339,-0.01333,0.09302,0
3.000000,-0.01395,-0.00034,0.06207,0
3.100000,-0.01364,-0.00041,0.09315,0
3.200000,0.00094,-0.00022,0.09322,0
3.300000,-0.01395,-0.00034,0.06207,0
3.400000,-0.01395,-0.00034,0.06207,0
3.500000,-0.01364,-0.00041,0.09315,0
3.600000,-0.01364,-0.00041,0.09315,0
3.700000,-0.01332,-0.00048,0.12422,0
3.800000,-0.01427,-0.00026,0.03100,0
3.900000,0.00038,0.01277,0.06228,0
4.000000,-0.01389,0.01251,0.09328,0
4.100000,-0.01389,0.01251,0.09328,0
4.200000,-0.01364,-0.00041,0.09315,0
4.300000,-0.01364,-0.00041,0.09315,0
4.400000,-0.01364,-0.00041,0.09315,0
4.500000,0.01552,-0.00003,0.09330,0
4.600000,-0.01364,-0.00041,0.09315,0
