Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,242,242,242,242
maximum value,0.00113,0.05086,0.24871,0
minimum value,-0.05735,0.01172,0.15541,0
0.000000,-0.01318,0.03806,0.21784,0
0.100000,-0.02723,0.02487,0.24871,0
0.200000,-0.02786,0.02502,0.18656,0
0.300000,-0.01324,0.02521,0.18664,0
0.400000,-0.01349,0.03813,0.18677,0
0.500000,-0.02811,0.03794,0.18669,0
0.600000,-0.01318,0.03806,0.21784,0
0.700000,-0.02786,0.02502,0.18656,0
0.800000,-0.01324,0.02521,0.18664,0
0.900000,-0.01324,0.02521,0.18664,0
1.000000,-0.01324,0.02521,0.18664,0
1.100000,-0.01324,0.02521,0.18664,0
1.200000,-0.01349,0.03813,0.18677,0
1.300000,-0.02761,0.01210,0.18643,0
1.400000,-0.02786,0.02502,0.18656,0
1.500000,-0.01324,0.02521,0.18664,0
1.600000,-0.02786,0.02502,0.18656,0
1.700000,-0.01349,0.03813,0.18677,0
1.800000,-0.02786,0.02502,0.18656,0
1.900000,-0.02755,0.02495,0.21763,0
2.000000,-0.02786,0.02502,0.18656,0
2.100000,-0.02786,0.02502,0.18656,0
2.200000,-0.02755,0.02495,0.21763,0
2.300000,-0.02761,0.01210,0.18643,0
2.400000,-0.01349,0.03813,0.18677,0
2.500000,-0.02755,0.02495,0.21763,0
2.600000,-0.02786,0.02502,0.18656,0
2.700000,-0.01293,0.02514,0.21771,0
2.800000,-0.01324,0.02521,0.18664,0
2.900000,-0.01324,0.02521,0.18664,0
3.000000,-0.01349,0.03813,0.18677,0
3.100000,-0.02843,0.03801,0.15562,0
3.200000,-0.01324,0.02521,0.18664,0
3.300000,-0.01324,0.02521,0.18664,0
3.400000,-0.01324,0.02521,0.18664,0
3.500000,0.00113,0.03832,0.18684,0
3.600000,-0.01293,0.02514,0.21771,0
3.700000,-0.01349,0.03813,0.18677,0
3.800000,-0.01324,0.02521,0.18664,0
3.900000,-0.01324,0.02521,0.18664,0
4.000000,-0.01324,0.02521,0.18664,0
4.100000,-0.01324,0.02521,0.18664,0
4.200000,-0.01267,0.01222,0.21758,0
4.300000,-0.01324,0.02521,0.18664,0
4.400000,-0.01355,0.02528,0.15556,0
4.500000,0.00113,0.03832,0.18684,0
4.600000,-0.01349,0.03813,0.18677,0
4.700000,-0.02786,0.02502,0.18656,0
