Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,287,287,287,287
maximum value,0.05133,0.01187,0.71500,0
minimum value,0.00691,-0.02746,0.65251,0
0.000000,0.02209,-0.01442,0.71466,0
0.100000,0.02178,-0.01435,0.68359,0
0.200000,0.02153,-0.00143,0.68372,0
0.300000,0.02153,-0.00143,0.68372,0
0.400000,0.02178,-0.01435,0.68359,0
0.500000,0.03615,-0.00124,0.68379,0
0.600000,0.02153,-0.00143,0.68372,0
0.700000,0.02178,-0.01435,0.68359,0
0.800000,0.00716,-0.01454,0.68351,0
0.900000,0.02153,-0.00143,0.68372,0
1.000000,0.02178,-0.01435,0.68359,0
1.100000,0.00716,-0.01454,0.68351,0
1.200000,0.00716,-0.01454,0.68351,0
1.300000,0.02121,-0.00136,0.65264,0
1.400000,0.02203,-0.02727,0.68345,0
1.500000,0.02128,0.01149,0.68385,0
1.600000,0.00691,-0.00162,0.68364,0
1.700000,0.02153,-0.00143,0.68372,0
1.800000,0.02147,-0.01428,0.65251,0
1.900000,0.02153,-0.00143,0.68372,0
2.000000,0.02178,-0.01435,0.68359,0
2.100000,0.02153,-0.00143,0.68372,0
2.200000,0.00691,-0.00162,0.68364,0
2.300000,0.02153,-0.00143,0.68372,0
2.400000,0.02128,0.01149,0.68385,0
2.500000,0.02153,-0.00143,0.68372,0
2.600000,0.02178,-0.01435,0.68359,0
2.700000,0.00691,-0.00162,0.68364,0
2.800000,0.00716,-0.01454,0.68351,0
2.900000,0.00716,-0.01454,0.68351,0
3.000000,0.00691,-0.00162,0.68364,0
3.100000,0.02153,-0.00143,0.68372,0
3.200000,0.00691,-0.00162,0.68364,0
3.300000,0.00691,-0.00162,0.68364,0
3.400000,0.02153,-0.00143,0.68372,0
3.500000,0.00716,-0.01454,0.68351,0
3.600000,0.02153,-0.00143,0.68372,0
3.700000,0.02178,-0.01435,0.68359,0
3.800000,0.02153,-0.00143,0.68372,0
3.900000,0.00716,-0.01454,0.68351,0
4.000000,0.02178,-0.01435,0.68359,0
4.100000,0.02178,-0.01435,0.68359,0
4.200000,0.03615,-0.00124,0.68379,0
4.300000,0.02121,-0.00136,0.65264,0
4.400000,0.02178,-0.01435,0.68359,0
4.500000,0.02153,-0.00143,0.68372,0
4.600000,0.05102,-0.01397,0.68374,0
4.700000,0.02147,-0.01428,0.65251,0
