Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,117,117,117,117
maximum value,0.05743,0.04874,1.46111,1
minimum value,0.01312,0.00980,1.36770,0
0.000000,0.01312,0.04837,1.39889,0
0.100000,0.04260,0.04867,1.43011,0
0.200000,0.02770,0.04855,1.39896,0
0.300000,0.04228,0.04874,1.39904,0
0.400000,0.04260,0.04867,1.43011,0
0.500000,0.04254,0.03582,1.39891,0
0.600000,0.02770,0.04855,1.39896,0
0.700000,0.04228,0.04874,1.39904,0
0.800000,0.02770,0.04855,1.39896,0
0.900000,0.04228,0.04874,1.39904,0
1.000000,0.02802,0.04848,1.43004,0
1.100000,0.02796,0.03564,1.39883,0
1.200000,0.02739,0.04863,1.36789,0
1.300000,0.02770,0.04855,1.39896,0
1.400000,0.02796,0.03564,1.39883,0
1.500000,0.02796,0.03564,1.39883,0
1.600000,0.02770,0.04855,1.39896,0
1.700000,0.04228,0.04874,1.39904,0
1.800000,0.04228,0.04874,1.39904,0
1.900000,0.02796,0.03564,1.39883,0
2.000000,0.02827,0.03556,1.42990,0
2.100000,0.04254,0.03582,1.39891,0
2.200000,0.02796,0.03564,1.39883,0
2.300000,0.02796,0.03564,1.39883,0
2.400000,0.01363,0.02253,1.39862,0
2.500000,0.02827,0.03556,1.42990,0
2.600000,0.02764,0.03571,1.36775,0
2.700000,0.04247,0.02298,1.36770,0
2.800000,0.04254,0.03582,1.39891,0
2.900000,0.04228,0.04874,1.39904,0
3.000000,0.04285,0.03575,1.42998,0
3.100000,0.02770,0.04855,1.39896,0
3.200000,0.02821,0.02272,1.39870,0
3.300000,0.04285,0.03575,1.42998,0
3.400000,0.02796,0.03564,1.39883,0
3.500000,0.04228,0.04874,1.39904,0
3.600000,0.04254,0.03582,1.39891,0
3.700000,0.04254,0.03582,1.39891,0
3.800000,0.04285,0.03575,1.42998,0
3.900000,0.04279,0.02290,1.39877,0
4.000000,0.04254,0.03582,1.39891,0
4.100000,0.04254,0.03582,1.39891,0
4.200000,0.04310,0.02283,1.42985,0
4.300000,0.04279,0.02290,1.39877,0
4.400000,0.02821,0.02272,1.39870,0
4.500000,0.02796,0.03564,1.39883,0
4.600000,0.02796,0.03564,1.39883,0
4.700000,0.04254,0.03582,1.39891,0
4.800000,0.04285,0.03575,1.42998,0
4.900000,0.04254,0.03582,1.39891,0
5.000000,0.04279,0.02290,1.39877,0
5.100000,0.02846,0.00980,1.39856,0
5.200000,0.02821,0.02272,1.39870,0
5.300000,0.04254,0.03582,1.39891,0
5.400000,0.02852,0.02264,1.42977,0
5.500000,0.04285,0.03575,1.42998,0
5.600000,0.04279,0.02290,1.39877,0
5.700000,0.02827,0.03556,1.42990,0
5.800000,0.02796,0.03564,1.39883,0
5.900000,0.01338,0.03545,1.39875,0
6.000000,0.04285,0.03575,1.42998,0
6.100000,0.04254,0.03582,1.39891,0
6.200000,0.04254,0.03582,1.39891,0
6.300000,0.04254,0.03582,1.39891,0
6.400000,0.02796,0.03564,1.39883,0
6.500000,0.02852,0.02264,1.42977,0
6.600000,0.04285,0.03575,1.42998,0
6.700000,0.05743,0.03594,1.43006,0
6.800000,0.02821,0.02272,1.39870,0
6.900000,0.04285,0.03575,1.42998,0
7.000000,0.02796,0.03564,1.39883,0
7.100000,0.02770,0.04855,1.39896,0
7.200000,0.04279,0.02290,1.39877,0
7.300000,0.02796,0.03564,1.39883,0
7.400000,0.01338,0.03545,1.39875,0
7.500000,0.02821,0.02272,1.39870,0
7.600000,0.02821,0.02272,1.39870,0
7.700000,0.02796,0.03564,1.39883,0
7.800000,0.02852,0.02264,1.42977,0
7.900000,0.04228,0.04874,1.39904,0
8.000000,0.01338,0.03545,1.39875,0
8.100000,0.02796,0.03564,1.39883,0
8.200000,0.02827,0.03556,1.42990,0
8.300000,0.02802,0.04848,1.43004,0
8.400000,0.04228,0.04874,1.39904,0
8.500000,0.04254,0.03582,1.39891,0
8.600000,0.01369,0.03537,1.42983,0
8.700000,0.02796,0.03564,1.39883,0
8.800000,0.02796,0.03564,1.39883,0
8.900000,0.04254,0.03582,1.39891,0
9.000000,0.02827,0.03556,1.42990,0
9.100000,0.02802,0.04848,1.43004,0
9.200000,0.02827,0.03556,1.42990,0
9.300000,0.01312,0.04837,1.39889,0
9.400000,0.02827,0.03556,1.42990,0
9.500000,0.02796,0.03564,1.39883,0
9.600000,0.01369,0.03537,1.42983,0
9.700000,0.01338,0.03545,1.39875,0
9.800000,0.02802,0.04848,1.43004,0
9.900000,0.02827,0.03556,1.42990,0
10.000000,0.04285,0.03575,1.42998,1
10.100000,0.01312,0.04837,1.39889,1
10.200000,0.02802,0.04848,1.43004,1
10.300000,0.01369,0.03537,1.42983,1
10.400000,0.02827,0.03556,1.42990,1
10.500000,0.02802,0.04848,1.43004,1
10.600000,0.02833,0.04841,1.46111,1
10.700000,0.01369,0.03537,1.42983,1
10.800000,0.01344,0.04829,1.42996,1
10.900000,0.02770,0.04855,1.39896,1
11.000000,0.02802,0.04848,1.43004,1
11.100000,0.04260,0.04867,1.43011,1
11.200000,0.01400,0.03530,1.46090,1
11.300000,0.02802,0.04848,1.43004,1
11.400000,0.02802,0.04848,1.43004,1
11.500000,0.02858,0.03549,1.46098,1
11.600000,0.02833,0.04841,1.46111,1
