Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,422,422,422,422
maximum value,0.03198,0.11532,0.46712,1
minimum value,-0.02716,0.05072,0.34248,0
0.000000,0.00232,0.08948,0.40489,0
0.100000,0.00232,0.08948,0.40489,0
0.200000,0.01658,0.08974,0.37390,0
0.300000,0.00194,0.07671,0.34261,0
0.400000,0.01627,0.08982,0.34282,0
0.500000,0.00257,0.07656,0.40476,0
0.600000,0.01690,0.08967,0.40497,0
0.700000,0.01658,0.08974,0.37390,0
0.800000,0.01721,0.08960,0.43605,0
0.900000,0.01658,0.08974,0.37390,0
1.000000,0.01690,0.08967,0.40497,0
1.100000,0.01690,0.08967,0.40497,0
1.200000,0.01690,0.08967,0.40497,0
1.300000,0.00232,0.08948,0.40489,0
1.400000,0.01658,0.08974,0.37390,0
1.500000,0.03173,0.07694,0.40492,0
1.600000,0.01658,0.08974,0.37390,0
1.700000,0.01684,0.07682,0.37376,0
1.800000,0.03179,0.08978,0.43612,0
1.900000,0.01690,0.08967,0.40497,0
2.000000,0.01690,0.08967,0.40497,0
2.100000,0.01715,0.07675,0.40484,0
2.200000,0.01658,0.08974,0.37390,0
2.300000,0.01690,0.08967,0.40497,0
2.400000,0.01690,0.08967,0.40497,0
2.500000,0.01665,0.10259,0.40510,0
2.600000,0.00181,0.11532,0.40516,0
2.700000,0.01658,0.08974,0.37390,0
2.800000,0.00207,0.10240,0.40503,0
2.900000,0.01690,0.08967,0.40497,0
3.000000,0.01658,0.08974,0.37390,0
3.100000,0.03123,0.10278,0.40518,0
3.200000,0.00232,0.08948,0.40489,0
3.300000,0.00226,0.07664,0.37369,0
3.400000,0.01690,0.08967,0.40497,0
3.500000,0.01633,0.10266,0.37403,0
3.600000,0.03116,0.08993,0.37397,0
3.700000,0.01658,0.08974,0.37390,0
3.800000,0.01690,0.08967,0.40497,0
3.900000,0.01684,0.07682,0.37376,0
4.000000,0.01658,0.08974,0.37390,0
4.100000,0.00226,0.07664,0.37369,0
4.200000,0.01715,0.07675,0.40484,0
4.300000,0.01684,0.07682,0.37376,0
4.400000,0.01684,0.07682,0.37376,0
4.500000,0.03173,0.07694,0.40492,0
4.600000,0.03123,0.10278,0.40518,0
4.700000,0.03173,0.07694,0.40492,0
4.800000,0.01715,0.07675,0.40484,0
4.900000,0.01715,0.07675,0.40484,0
