Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,65,65,65,65
maximum value,0.03048,0.02536,0.15566,0
minimum value,-0.02784,-0.02632,0.09302,0
0.000000,-0.01364,-0.00041,0.09315,0
0.100000,-0.01332,-0.00048,0.12422,0
0.200000,-0.01332,-0.00048,0.12422,0
0.300000,0.00126,-0.00029,0.12430,0
0.400000,-0.01383,0.02536,0.12449,0
0.500000,0.00126,-0.00029,0.12430,0
0.600000,0.00132,0.01255,0.15551,0
0.700000,0.00126,-0.00029,0.12430,0
0.800000,0.00126,-0.00029,0.12430,0
0.900000,-0.01358,0.01244,0.12435,0
1.000000,-0.01332,-0.00048,0.12422,0
1.100000,-0.01332,-0.00048,0.12422,0
1.200000,0.00126,-0.00029,0.12430,0
1.300000,-0.01332,-0.00048,0.12422,0
1.400000,0.00126,-0.00029,0.12430,0
1.500000,0.00126,-0.00029,0.12430,0
1.600000,-0.01332,-0.00048,0.12422,0
1.700000,-0.01358,0.01244,0.12435,0
1.800000,0.00100,0.01263,0.12443,0
1.900000,0.00126,-0.00029,0.12430,0
2.000000,0.00126,-0.00029,0.12430,0
2.100000,0.00132,0.01255,0.15551,0
2.200000,-0.01332,-0.00048,0.12422,0
2.300000,0.00100,0.01263,0.12443,0
2.400000,0.01584,-0.00011,0.12437,0
2.500000,0.00126,-0.00029,0.12430,0
2.600000,0.00157,-0.00037,0.15537,0
2.700000,0.01615,-0.00018,0.15545,0
2.800000,0.00132,0.01255,0.15551,0
2.900000,0.00132,0.01255,0.15551,0
3.000000,0.00132,0.01255,0.15551,0
3.100000,0.00151,-0.01321,0.12417,0
3.200000,0.03048,0.01293,0.15566,0
3.300000,0.01615,-0.00018,0.15545,0
3.400000,0.00132,0.01255,0.15551,0
3.500000,0.01615,-0.00018,0.15545,0
3.600000,-0.01332,-0.00048,0.12422,0
3.700000,0.00182,-0.01329,0.15524,0
3.800000,0.00157,-0.00037,0.15537,0
3.900000,0.01584,-0.00011,0.12437,0
4.000000,0.00157,-0.00037,0.15537,0
4.100000,0.00126,-0.00029,0.12430,0
4.200000,0.00126,-0.00029,0.12430,0
4.300000,0.00126,-0.00029,0.12430,0
4.400000,0.00157,-0.00037,0.15537,0
4.500000,0.00126,-0.00029,0.12430,0
4.600000,-0.01332,-0.00048,0.12422,0
4.700000,-0.01339,-0.01333,0.09302,0
4.800000,-0.01301,-0.00056,0.15530,0
4.900000,-0.01307,-0.01340,0.12409,0
5.000000,-0.01301,-0.00056,0.15530,0
5.100000,0.00182,-0.01329,0.15524,0
5.200000,-0.01332,-0.00048,0.12422,0
5.300000,-0.01326,0.01236,0.15543,0
5.400000,-0.02784,0.01218,0.15535,0
5.500000,0.00157,-0.00037,0.15537,0
5.600000,-0.01326,0.01236,0.15543,0
5.700000,-0.01301,-0.00056,0.15530,0
5.800000,-0.01301,-0.00056,0.15530,0
5.900000,0.00157,-0.00037,0.15537,0
6.000000,-0.01332,-0.00048,0.12422,0
6.100000,-0.01332,-0.00048,0.12422,0
6.200000,-0.01307,-0.01340,0.12409,0
6.300000,-0.01282,-0.02632,0.12396,0
6.400000,-0.01307,-0.01340,0.12409,0
