Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,465,465,465,465
maximum value,0.02664,-0.01542,1.21144,2
minimum value,-0.03256,-0.08050,0.99378,0
0.000000,0.01118,-0.02834,1.05627,0
0.100000,-0.00371,-0.02846,1.02512,0
0.200000,-0.00346,-0.04138,1.02499,0
0.300000,0.01087,-0.02827,1.02520,0
0.400000,-0.00346,-0.04138,1.02499,0
0.500000,-0.00371,-0.02846,1.02512,0
0.600000,-0.00371,-0.02846,1.02512,0
0.700000,-0.00403,-0.02838,0.99405,0
0.800000,0.01055,-0.02819,0.99412,0
0.900000,0.01112,-0.04119,1.02506,0
1.000000,0.01087,-0.02827,1.02520,0
1.100000,0.01087,-0.02827,1.02520,0
1.200000,0.01093,-0.01542,1.05640,0
1.300000,-0.00346,-0.04138,1.02499,0
1.400000,-0.00377,-0.04130,0.99391,0
1.500000,0.01112,-0.04119,1.02506,0
1.600000,-0.00377,-0.04130,0.99391,0
1.700000,-0.00371,-0.02846,1.02512,0
1.800000,-0.00346,-0.04138,1.02499,0
1.900000,-0.01835,-0.04149,0.99384,0
2.000000,-0.00371,-0.02846,1.02512,0
2.100000,-0.00371,-0.02846,1.02512,0
2.200000,-0.00346,-0.04138,1.02499,0
2.300000,-0.00352,-0.05422,0.99378,0
2.400000,-0.01779,-0.05448,1.02478,0
2.500000,-0.00377,-0.04130,0.99391,0
2.600000,-0.01835,-0.04149,0.99384,0
2.700000,-0.00346,-0.04138,1.02499,0
2.800000,-0.00346,-0.04138,1.02499,0
2.900000,-0.00346,-0.04138,1.02499,0
3.000000,-0.00346,-0.04138,1.02499,0
3.100000,-0.00321,-0.05430,1.02486,0
3.200000,0.01143,-0.04126,1.05614,0
3.300000,0.01081,-0.04111,0.99399,0
3.400000,-0.00346,-0.04138,1.02499,0
3.500000,-0.00346,-0.04138,1.02499,0
3.600000,0.01112,-0.04119,1.02506,0
3.700000,0.01081,-0.04111,0.99399,0
3.800000,-0.00321,-0.05430,1.02486,0
3.900000,-0.00315,-0.04145,1.05606,0
4.000000,-0.00371,-0.02846,1.02512,0
4.100000,0.01087,-0.02827,1.02520,0
4.200000,-0.00315,-0.04145,1.05606,0
4.300000,-0.00346,-0.04138,1.02499,0
4.400000,-0.00346,-0.04138,1.02499,0
4.500000,-0.00346,-0.04138,1.02499,0
