Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,344,344,344,344
maximum value,0.04933,0.02489,0.68377,1
minimum value,-0.00949,-0.02690,0.52808,0
0.000000,0.01967,0.01186,0.52848,0
0.100000,0.00540,0.01159,0.55947,0
0.200000,0.00540,0.01159,0.55947,0
0.300000,0.01967,0.01186,0.52848,0
0.400000,0.01998,0.01178,0.55955,0
0.500000,0.00540,0.01159,0.55947,0
0.600000,0.01998,0.01178,0.55955,0
0.700000,0.02048,-0.01406,0.55929,0
0.800000,0.03431,0.02489,0.55976,0
0.900000,0.01998,0.01178,0.55955,0
1.000000,0.01998,0.01178,0.55955,0
1.100000,0.00509,0.01167,0.52840,0
1.200000,0.01967,0.01186,0.52848,0
1.300000,0.01998,0.01178,0.55955,0
1.400000,0.00509,0.01167,0.52840,0
1.500000,0.00565,-0.00132,0.55934,0
1.600000,0.00534,-0.00125,0.52827,0
1.700000,0.00534,-0.00125,0.52827,0
1.800000,0.00540,0.01159,0.55947,0
1.900000,0.00509,0.01167,0.52840,0
2.000000,0.00540,0.01159,0.55947,0
2.100000,0.00515,0.02451,0.55961,0
2.200000,0.01973,0.02470,0.55968,0
2.300000,0.01992,-0.00106,0.52834,0
2.400000,0.00546,0.02444,0.59068,0
2.500000,0.00540,0.01159,0.55947,0
2.600000,0.00540,0.01159,0.55947,0
2.700000,0.03431,0.02489,0.55976,0
2.800000,0.00483,0.02459,0.52853,0
2.900000,0.00540,0.01159,0.55947,0
3.000000,0.01967,0.01186,0.52848,0
3.100000,0.00540,0.01159,0.55947,0
3.200000,0.03456,0.01197,0.55963,0
3.300000,0.00540,0.01159,0.55947,0
3.400000,0.01992,-0.00106,0.52834,0
3.500000,0.00540,0.01159,0.55947,0
3.600000,0.01998,0.01178,0.55955,0
3.700000,0.00540,0.01159,0.55947,0
3.800000,0.02023,-0.00114,0.55942,0
3.900000,0.01992,-0.00106,0.52834,0
4.000000,0.01992,-0.00106,0.52834,0
4.100000,0.00565,-0.00132,0.55934,0
4.200000,0.00534,-0.00125,0.52827,0
4.300000,0.01967,0.01186,0.52848,0
4.400000,0.03456,0.01197,0.55963,0
4.500000,0.00590,-0.01424,0.55921,0
4.600000,0.00534,-0.00125,0.52827,0
4.700000,0.00534,-0.00125,0.52827,0
4.800000,0.02017,-0.01398,0.52821,0
