Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,43,43,43,43
maximum value,0.03324,0.01196,0.46612,1
minimum value,-0.02451,-0.01433,0.37276,0
0.000000,0.00383,0.01196,0.40410,0
0.100000,0.00465,-0.01395,0.43491,0
0.200000,0.00408,-0.00096,0.40397,0
0.300000,-0.00993,-0.01414,0.43484,0
0.400000,0.00408,-0.00096,0.40397,1
0.500000,0.00408,-0.00096,0.40397,1
0.600000,0.00440,-0.00103,0.43504,1
0.700000,-0.01018,-0.00122,0.43497,1
0.800000,0.01866,-0.00077,0.40405,1
0.900000,0.03324,-0.00058,0.40412,1
1.000000,0.01898,-0.00084,0.43512,1
1.100000,0.01891,-0.01369,0.40391,1
1.200000,0.01866,-0.00077,0.40405,1
1.300000,0.00440,-0.00103,0.43504,1
1.400000,0.01866,-0.00077,0.40405,1
1.500000,0.00402,-0.01380,0.37276,1
1.600000,0.01898,-0.00084,0.43512,1
1.700000,0.00440,-0.00103,0.43504,1
1.800000,0.00465,-0.01395,0.43491,1
1.900000,-0.01050,-0.00114,0.40389,1
2.000000,0.00408,-0.00096,0.40397,1
2.100000,0.00465,-0.01395,0.43491,1
2.200000,-0.01050,-0.00114,0.40389,1
2.300000,0.00440,-0.00103,0.43504,1
2.400000,0.00414,0.01189,0.43518,1
2.500000,0.00440,-0.00103,0.43504,1
2.600000,0.01923,-0.01376,0.43499,1
2.700000,0.00440,-0.00103,0.43504,1
2.800000,-0.01044,0.01170,0.43510,1
2.900000,-0.01018,-0.00122,0.43497,1
3.000000,0.00465,-0.01395,0.43491,1
3.100000,0.00440,-0.00103,0.43504,1
3.200000,-0.01018,-0.00122,0.43497,1
3.300000,0.00465,-0.01395,0.43491,1
3.400000,0.00496,-0.01402,0.46599,1
3.500000,-0.01050,-0.00114,0.40389,1
3.600000,-0.02451,-0.01433,0.43476,1
3.700000,0.00440,-0.00103,0.43504,1
3.800000,0.01923,-0.01376,0.43499,1
3.900000,-0.00993,-0.01414,0.43484,1
4.000000,0.00433,-0.01388,0.40384,1
4.100000,0.00471,-0.00110,0.46612,1
4.200000,0.00465,-0.01395,0.43491,1
