Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,398,398,398,398
maximum value,0.00414,0.05046,0.49757,1
minimum value,-0.06863,-0.00145,0.37267,0
0.000000,-0.02527,0.02443,0.43516,0
0.100000,-0.02533,0.01159,0.40395,0
0.200000,-0.03997,-0.00145,0.37267,0
0.300000,-0.02533,0.01159,0.40395,0
0.400000,-0.02508,-0.00133,0.40382,0
0.500000,-0.03991,0.01140,0.40387,0
0.600000,-0.04016,0.02432,0.40400,0
0.700000,-0.04016,0.02432,0.40400,0
0.800000,-0.03991,0.01140,0.40387,0
0.900000,-0.04016,0.02432,0.40400,0
1.000000,-0.02533,0.01159,0.40395,0
1.100000,-0.03991,0.01140,0.40387,0
1.200000,-0.03991,0.01140,0.40387,0
1.300000,-0.03991,0.01140,0.40387,0
1.400000,-0.03991,0.01140,0.40387,0
1.500000,-0.03960,0.01132,0.43495,0
1.600000,-0.02533,0.01159,0.40395,0
1.700000,-0.04016,0.02432,0.40400,0
1.800000,-0.02533,0.01159,0.40395,0
1.900000,-0.03991,0.01140,0.40387,0
2.000000,-0.02558,0.02451,0.40408,0
2.100000,-0.03960,0.01132,0.43495,0
2.200000,-0.03985,0.02424,0.43508,0
2.300000,-0.03953,0.02417,0.46615,0
2.400000,-0.04016,0.02432,0.40400,0
2.500000,-0.03960,0.01132,0.43495,0
2.600000,-0.02527,0.02443,0.43516,0
2.700000,-0.03985,0.02424,0.43508,0
2.800000,-0.03985,0.02424,0.43508,0
2.900000,-0.03960,0.01132,0.43495,0
3.000000,-0.03985,0.02424,0.43508,0
3.100000,-0.03985,0.02424,0.43508,0
3.200000,-0.04016,0.02432,0.40400,0
3.300000,-0.05443,0.02406,0.43500,0
3.400000,-0.03953,0.02417,0.46615,0
3.500000,-0.03985,0.02424,0.43508,0
3.600000,-0.03979,0.03709,0.46629,0
3.700000,-0.03953,0.02417,0.46615,0
3.800000,-0.03953,0.02417,0.46615,0
3.900000,-0.03985,0.02424,0.43508,0
4.000000,-0.02527,0.02443,0.43516,0
4.100000,-0.03953,0.02417,0.46615,0
4.200000,-0.04010,0.03716,0.43521,0
4.300000,-0.03985,0.02424,0.43508,0
4.400000,-0.02495,0.02436,0.46623,0
4.500000,-0.03953,0.02417,0.46615,0
4.600000,-0.03985,0.02424,0.43508,0
4.700000,-0.03928,0.01125,0.46602,0
