Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,260,260,260,260
maximum value,0.02310,0.03692,0.83928,0
minimum value,-0.02164,-0.00218,0.74585,0
0.000000,0.00735,0.02400,0.77713,0
0.100000,0.00735,0.02400,0.77713,0
0.200000,0.02197,0.02419,0.77721,0
0.300000,0.02197,0.02419,0.77721,0
0.400000,0.00735,0.02400,0.77713,0
0.500000,0.02228,0.02411,0.80828,0
0.600000,-0.00727,0.02381,0.77705,0
0.700000,-0.00727,0.02381,0.77705,0
0.800000,-0.02164,0.01070,0.77684,0
0.900000,0.00735,0.02400,0.77713,0
1.000000,0.00735,0.02400,0.77713,0
1.100000,0.00791,0.01101,0.80807,0
1.200000,-0.00702,0.01089,0.77692,0
1.300000,-0.00727,0.02381,0.77705,0
1.400000,-0.00696,0.02374,0.80813,0
1.500000,0.00791,0.01101,0.80807,0
1.600000,0.00728,0.01115,0.74592,0
1.700000,0.00791,0.01101,0.80807,0
1.800000,0.00760,0.01108,0.77700,0
1.900000,0.00760,0.01108,0.77700,0
2.000000,0.00766,0.02393,0.80820,0
2.100000,0.00766,0.02393,0.80820,0
2.200000,-0.00671,0.01082,0.80799,0
2.300000,0.00760,0.01108,0.77700,0
2.400000,0.00791,0.01101,0.80807,0
2.500000,0.02197,0.02419,0.77721,0
2.600000,0.00791,0.01101,0.80807,0
2.700000,0.00791,0.01101,0.80807,0
2.800000,0.00791,0.01101,0.80807,0
2.900000,0.00728,0.01115,0.74592,0
3.000000,0.00760,0.01108,0.77700,0
3.100000,0.00816,-0.00191,0.80794,0
3.200000,0.00791,0.01101,0.80807,0
3.300000,0.00823,0.01093,0.83915,0
3.400000,0.00760,0.01108,0.77700,0
3.500000,0.02228,0.02411,0.80828,0
3.600000,0.02253,0.01119,0.80815,0
3.700000,-0.00646,-0.00210,0.80786,0
3.800000,0.00791,0.01101,0.80807,0
3.900000,0.00791,0.01101,0.80807,0
4.000000,-0.00646,-0.00210,0.80786,0
4.100000,0.00760,0.01108,0.77700,0
4.200000,0.00791,0.01101,0.80807,0
4.300000,0.02253,0.01119,0.80815,0
4.400000,0.00760,0.01108,0.77700,0
4.500000,0.00791,0.01101,0.80807,0
4.600000,0.02222,0.01127,0.77707,0
4.700000,0.00791,0.01101,0.80807,0
4.800000,0.00791,0.01101,0.80807,0
