Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,166,166,166,166
maximum value,0.01751,0.03829,0.34195,0
minimum value,-0.02667,-0.00104,0.24865,0
0.000000,-0.01148,-0.00092,0.31067,0
0.100000,0.01719,0.01245,0.27988,0
0.200000,0.00257,0.01226,0.27980,0
0.300000,-0.01173,0.01200,0.31080,0
0.400000,0.00257,0.01226,0.27980,0
0.500000,0.00264,0.02510,0.31101,0
0.600000,0.00289,0.01218,0.31088,0
0.700000,0.00257,0.01226,0.27980,0
0.800000,0.00314,-0.00074,0.31075,0
0.900000,0.00289,0.01218,0.31088,0
1.000000,0.00257,0.01226,0.27980,0
1.100000,0.01751,0.01237,0.31095,0
1.200000,0.00264,0.02510,0.31101,0
1.300000,0.00314,-0.00074,0.31075,0
1.400000,0.01726,0.02529,0.31109,0
1.500000,0.00257,0.01226,0.27980,0
1.600000,0.00232,0.02518,0.27994,0
1.700000,0.00257,0.01226,0.27980,0
1.800000,0.00283,-0.00066,0.27967,0
1.900000,0.00257,0.01226,0.27980,0
2.000000,0.00257,0.01226,0.27980,0
2.100000,0.00289,0.01218,0.31088,0
2.200000,-0.01173,0.01200,0.31080,0
2.300000,-0.01148,-0.00092,0.31067,0
2.400000,0.01745,-0.00047,0.27975,0
2.500000,0.00257,0.01226,0.27980,0
2.600000,0.00264,0.02510,0.31101,0
2.700000,0.01719,0.01245,0.27988,0
2.800000,0.00289,0.01218,0.31088,0
2.900000,0.00289,0.01218,0.31088,0
3.000000,0.00257,0.01226,0.27980,0
3.100000,0.00314,-0.00074,0.31075,0
3.200000,0.00232,0.02518,0.27994,0
3.300000,0.00257,0.01226,0.27980,0
3.400000,0.00289,0.01218,0.31088,0
3.500000,0.00289,0.01218,0.31088,0
3.600000,0.00289,0.01218,0.31088,0
3.700000,0.00289,0.01218,0.31088,0
3.800000,0.00289,0.01218,0.31088,0
3.900000,0.00264,0.02510,0.31101,0
4.000000,-0.01148,-0.00092,0.31067,0
4.100000,0.01751,0.01237,0.31095,0
4.200000,0.00314,-0.00074,0.31075,0
4.300000,0.00289,0.01218,0.31088,0
4.400000,0.00289,0.01218,0.31088,0
4.500000,0.00289,0.01218,0.31088,0
4.600000,0.00257,0.01226,0.27980,0
4.700000,0.00289,0.01218,0.31088,0
4.800000,-0.01236,0.01214,0.24865,0
