Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,168,168,168,168
maximum value,0.01920,0.03770,0.55974,0
minimum value,-0.03903,0.01122,0.46652,0
0.000000,0.00452,0.02466,0.49746,0
0.100000,0.00427,0.03758,0.49759,0
0.200000,0.01914,0.02485,0.49753,0
0.300000,0.00483,0.02459,0.52853,0
0.400000,0.00452,0.02466,0.49746,0
0.500000,0.00452,0.02466,0.49746,0
0.600000,0.00483,0.02459,0.52853,0
0.700000,0.00483,0.02459,0.52853,0
0.800000,0.00509,0.01167,0.52840,0
0.900000,0.01920,0.03770,0.52874,0
1.000000,0.00395,0.03766,0.46652,0
1.100000,0.00458,0.03751,0.52866,0
1.200000,0.00458,0.03751,0.52866,0
1.300000,0.00483,0.02459,0.52853,0
1.400000,-0.01010,0.02447,0.49738,0
1.500000,0.00427,0.03758,0.49759,0
1.600000,0.00458,0.03751,0.52866,0
1.700000,0.00458,0.03751,0.52866,0
1.800000,0.00483,0.02459,0.52853,0
1.900000,0.00427,0.03758,0.49759,0
2.000000,0.00427,0.03758,0.49759,0
2.100000,0.01920,0.03770,0.52874,0
2.200000,0.01920,0.03770,0.52874,0
2.300000,0.00483,0.02459,0.52853,0
2.400000,0.00458,0.03751,0.52866,0
2.500000,0.01920,0.03770,0.52874,0
2.600000,0.00458,0.03751,0.52866,0
2.700000,0.00458,0.03751,0.52866,0
2.800000,0.01920,0.03770,0.52874,0
2.900000,0.00458,0.03751,0.52866,0
3.000000,-0.00979,0.02440,0.52846,0
3.100000,0.01920,0.03770,0.52874,0
3.200000,0.00458,0.03751,0.52866,0
3.300000,0.00458,0.03751,0.52866,0
3.400000,0.00458,0.03751,0.52866,0
3.500000,0.00395,0.03766,0.46652,0
3.600000,0.00458,0.03751,0.52866,0
3.700000,0.00458,0.03751,0.52866,0
3.800000,0.00515,0.02451,0.55961,0
3.900000,0.00458,0.03751,0.52866,0
4.000000,0.00490,0.03743,0.55974,0
4.100000,0.00458,0.03751,0.52866,0
4.200000,-0.00979,0.02440,0.52846,0
4.300000,0.00483,0.02459,0.52853,0
4.400000,0.00483,0.02459,0.52853,0
4.500000,0.00458,0.03751,0.52866,0
4.600000,0.00458,0.03751,0.52866,0
4.700000,0.00427,0.03758,0.49759,0
4.800000,0.00483,0.02459,0.52853,0
4.900000,0.00515,0.02451,0.55961,0
