Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,541,541,541,541
maximum value,0.04850,0.30798,1.05944,1
minimum value,-0.01039,0.25604,0.93515,0
0.000000,0.00476,0.26896,0.99716,0
0.100000,0.00476,0.26896,0.99716,0
0.200000,0.01934,0.26915,0.99724,0
0.300000,0.00450,0.28188,0.99729,0
0.400000,0.00507,0.26889,1.02824,0
0.500000,0.01877,0.28214,0.96630,0
0.600000,0.00482,0.28181,1.02837,0
0.700000,0.01902,0.26922,0.96616,0
0.800000,0.01902,0.26922,0.96616,0
0.900000,0.01877,0.28214,0.96630,0
1.000000,0.01934,0.26915,0.99724,0
1.100000,0.00476,0.26896,0.99716,0
1.200000,0.01908,0.28207,0.99737,0
1.300000,0.01908,0.28207,0.99737,0
1.400000,0.00450,0.28188,0.99729,0
1.500000,0.01902,0.26922,0.96616,0
1.600000,0.01908,0.28207,0.99737,0
1.700000,0.01908,0.28207,0.99737,0
1.800000,0.00450,0.28188,0.99729,0
1.900000,0.01908,0.28207,0.99737,0
2.000000,0.01908,0.28207,0.99737,0
2.100000,0.01883,0.29499,0.99750,0
2.200000,0.00450,0.28188,0.99729,0
2.300000,0.01915,0.29491,1.02858,0
2.400000,0.00450,0.28188,0.99729,0
2.500000,0.01877,0.28214,0.96630,0
2.600000,0.00476,0.26896,0.99716,0
2.700000,0.00476,0.26896,0.99716,0
2.800000,0.01908,0.28207,0.99737,0
2.900000,0.01883,0.29499,0.99750,0
3.000000,0.01908,0.28207,0.99737,0
3.100000,0.00419,0.28195,0.96622,0
3.200000,0.03366,0.28225,0.99745,0
3.300000,0.01908,0.28207,0.99737,0
3.400000,0.01940,0.28199,1.02845,0
3.500000,0.01852,0.29506,0.96643,0
3.600000,0.01908,0.28207,0.99737,0
3.700000,0.03366,0.28225,0.99745,0
3.800000,0.00419,0.28195,0.96622,0
3.900000,0.01940,0.28199,1.02845,0
4.000000,0.01827,0.30798,0.96656,0
4.100000,0.01883,0.29499,0.99750,0
4.200000,0.01908,0.28207,0.99737,0
4.300000,0.00444,0.26903,0.96609,0
4.400000,0.00419,0.28195,0.96622,0
4.500000,0.01877,0.28214,0.96630,0
4.600000,0.01877,0.28214,0.96630,0
4.700000,0.00388,0.28203,0.93515,0
4.800000,0.00444,0.26903,0.96609,0
4.900000,0.00450,0.28188,0.99729,0
