Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,48,48,48,48
maximum value,0.02840,0.03914,0.03121,0
minimum value,-0.00107,0.00000,-0.03094,0
0.000000,0.02840,0.03914,0.00055,0
0.100000,0.01351,0.03902,-0.03060,0
0.200000,0.01376,0.02610,-0.03073,0
0.300000,-0.00050,0.02584,0.00026,0
0.400000,-0.00050,0.02584,0.00026,0
0.500000,-0.00050,0.02584,0.00026,0
0.600000,-0.00025,0.01292,0.00013,0
0.700000,0.01382,0.03895,0.00047,0
0.800000,-0.00050,0.02584,0.00026,0
0.900000,0.01408,0.02603,0.00034,0
1.000000,0.01433,0.01311,0.00021,0
1.100000,-0.00082,0.02591,-0.03081,0
1.200000,0.01408,0.02603,0.00034,0
1.300000,-0.00082,0.02591,-0.03081,0
1.400000,-0.00082,0.02591,-0.03081,0
1.500000,0.01433,0.01311,0.00021,0
1.600000,0.01376,0.02610,-0.03073,0
1.700000,-0.00025,0.01292,0.00013,0
1.800000,-0.00050,0.02584,0.00026,0
1.900000,-0.00107,0.03883,-0.03068,0
2.000000,0.01376,0.02610,-0.03073,0
2.100000,0.01408,0.02603,0.00034,0
2.200000,0.01401,0.01318,-0.03087,0
2.300000,0.01433,0.01311,0.00021,0
2.400000,-0.00057,0.01299,-0.03094,0
2.500000,0.01408,0.02603,0.00034,0
2.600000,0.01433,0.01311,0.00021,0
2.700000,0.00000,0.00000,0.00000,0
2.800000,0.01401,0.01318,-0.03087,0
2.900000,0.01376,0.02610,-0.03073,0
3.000000,0.01433,0.01311,0.00021,0
3.100000,0.01433,0.01311,0.00021,0
3.200000,0.01401,0.01318,-0.03087,0
3.300000,0.01376,0.02610,-0.03073,0
3.400000,0.01433,0.01311,0.00021,0
3.500000,0.01401,0.01318,-0.03087,0
3.600000,-0.00082,0.02591,-0.03081,0
3.700000,-0.00050,0.02584,0.00026,0
3.800000,0.01433,0.01311,0.00021,0
3.900000,-0.00025,0.01292,0.00013,0
4.000000,-0.00025,0.01292,0.00013,0
4.100000,-0.00025,0.01292,0.00013,0
4.200000,-0.00025,0.01292,0.00013,0
4.300000,0.01433,0.01311,0.00021,0
4.400000,-0.00050,0.02584,0.00026,0
4.500000,0.00006,0.01285,0.03121,0
4.600000,0.01433,0.01311,0.00021,0
4.700000,0.01433,0.01311,0.00021,0
