Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,233,233,233,233
maximum value,-0.08550,0.03705,0.15490,0
minimum value,-0.14401,-0.01489,0.06141,0
0.000000,-0.09972,-0.00167,0.15469,0
0.100000,-0.11507,0.01121,0.09266,0
0.200000,-0.08582,0.01151,0.12385,0
0.300000,-0.10060,0.01139,0.09273,0
0.400000,-0.10029,0.01132,0.12378,0
0.500000,-0.09978,-0.01452,0.12351,0
0.600000,-0.11475,0.01113,0.12370,0
0.700000,-0.11444,0.01106,0.15475,0
0.800000,-0.11513,-0.00164,0.06148,0
0.900000,-0.10060,0.01139,0.09273,0
1.000000,-0.12897,-0.00197,0.12349,0
1.100000,-0.08550,0.01143,0.15490,0
1.200000,-0.10029,0.01132,0.12378,0
1.300000,-0.11475,0.01113,0.12370,0
1.400000,-0.11450,-0.00179,0.12357,0
1.500000,-0.10029,0.01132,0.12378,0
1.600000,-0.10029,0.01132,0.12378,0
1.700000,-0.11475,0.01113,0.12370,0
1.800000,-0.10029,0.01132,0.12378,0
1.900000,-0.11475,0.01113,0.12370,0
2.000000,-0.10003,-0.00160,0.12365,0
2.100000,-0.11507,0.01121,0.09266,0
2.200000,-0.10029,0.01132,0.12378,0
2.300000,-0.11450,-0.00179,0.12357,0
2.400000,-0.10029,0.01132,0.12378,0
2.500000,-0.10035,-0.00153,0.09260,0
2.600000,-0.10060,0.01139,0.09273,0
2.700000,-0.10003,-0.00160,0.12365,0
2.800000,-0.11482,-0.00171,0.09253,0
2.900000,-0.10029,0.01132,0.12378,0
3.000000,-0.10029,0.01132,0.12378,0
3.100000,-0.10060,0.01139,0.09273,0
3.200000,-0.10035,-0.00153,0.09260,0
3.300000,-0.09972,-0.00167,0.15469,0
3.400000,-0.10003,-0.00160,0.12365,0
3.500000,-0.10003,-0.00160,0.12365,0
3.600000,-0.11450,-0.00179,0.12357,0
3.700000,-0.09972,-0.00167,0.15469,0
3.800000,-0.10003,-0.00160,0.12365,0
3.900000,-0.11475,0.01113,0.12370,0
4.000000,-0.11450,-0.00179,0.12357,0
4.100000,-0.10035,-0.00153,0.09260,0
4.200000,-0.11450,-0.00179,0.12357,0
4.300000,-0.11450,-0.00179,0.12357,0
4.400000,-0.11482,-0.00171,0.09253,0
4.500000,-0.11482,-0.00171,0.09253,0
4.600000,-0.10003,-0.00160,0.12365,0
