Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,235,235,235,235
maximum value,-0.04222,0.01177,0.12380,0
minimum value,-0.10041,-0.02718,0.03046,0
0.000000,-0.07141,-0.00115,0.09275,0
0.100000,-0.05694,-0.00097,0.09283,0
0.200000,-0.07141,-0.00115,0.09275,0
0.300000,-0.05694,-0.00097,0.09283,0
0.400000,-0.07172,-0.00108,0.06171,0
0.500000,-0.07141,-0.00115,0.09275,0
0.600000,-0.07172,-0.00108,0.06171,0
0.700000,-0.07172,-0.00108,0.06171,0
0.800000,-0.07141,-0.00115,0.09275,0
0.900000,-0.07116,-0.01407,0.09262,0
1.000000,-0.07147,-0.01400,0.06158,0
1.100000,-0.08588,-0.00134,0.09268,0
1.200000,-0.08562,-0.01426,0.09255,0
1.300000,-0.08562,-0.01426,0.09255,0
1.400000,-0.08588,-0.00134,0.09268,0
1.500000,-0.08531,-0.01433,0.12359,0
1.600000,-0.07147,-0.01400,0.06158,0
1.700000,-0.08619,-0.00127,0.06163,0
1.800000,-0.07116,-0.01407,0.09262,0
1.900000,-0.07116,-0.01407,0.09262,0
2.000000,-0.07172,-0.00108,0.06171,0
2.100000,-0.07147,-0.01400,0.06158,0
2.200000,-0.08594,-0.01419,0.06150,0
2.300000,-0.08537,-0.02718,0.09241,0
2.400000,-0.07141,-0.00115,0.09275,0
2.500000,-0.08588,-0.00134,0.09268,0
2.600000,-0.07166,0.01177,0.09289,0
2.700000,-0.08562,-0.01426,0.09255,0
2.800000,-0.07141,-0.00115,0.09275,0
2.900000,-0.07141,-0.00115,0.09275,0
3.000000,-0.07147,-0.01400,0.06158,0
3.100000,-0.07141,-0.00115,0.09275,0
3.200000,-0.07141,-0.00115,0.09275,0
3.300000,-0.07084,-0.01415,0.12367,0
3.400000,-0.08619,-0.00127,0.06163,0
3.500000,-0.08613,0.01158,0.09281,0
3.600000,-0.08619,-0.00127,0.06163,0
3.700000,-0.07141,-0.00115,0.09275,0
3.800000,-0.08619,-0.00127,0.06163,0
3.900000,-0.07141,-0.00115,0.09275,0
4.000000,-0.07116,-0.01407,0.09262,0
4.100000,-0.08562,-0.01426,0.09255,0
4.200000,-0.07147,-0.01400,0.06158,0
4.300000,-0.07090,-0.02699,0.09249,0
4.400000,-0.08588,-0.00134,0.09268,0
4.500000,-0.08594,-0.01419,0.06150,0
