Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,234,234,234,234
maximum value,-0.08443,0.01125,0.21651,0
minimum value,-0.14288,-0.04088,0.12331,0
0.000000,-0.09890,-0.02759,0.18547,0
0.100000,-0.08475,-0.02733,0.15450,0
0.200000,-0.09915,-0.01467,0.18560,0
0.300000,-0.08443,-0.02740,0.18555,0
0.400000,-0.11337,-0.02777,0.18539,0
0.500000,-0.09922,-0.02751,0.15443,0
0.600000,-0.08443,-0.02740,0.18555,0
0.700000,-0.09890,-0.02759,0.18547,0
0.800000,-0.11368,-0.02770,0.15435,0
0.900000,-0.11362,-0.01485,0.18553,0
1.000000,-0.08468,-0.01448,0.18568,0
1.100000,-0.09890,-0.02759,0.18547,0
1.200000,-0.09922,-0.02751,0.15443,0
1.300000,-0.09890,-0.02759,0.18547,0
1.400000,-0.09947,-0.01459,0.15456,0
1.500000,-0.11337,-0.02777,0.18539,0
1.600000,-0.09859,-0.02766,0.21651,0
1.700000,-0.09890,-0.02759,0.18547,0
1.800000,-0.09953,-0.02744,0.12338,0
1.900000,-0.11337,-0.02777,0.18539,0
2.000000,-0.09922,-0.02751,0.15443,0
2.100000,-0.11337,-0.02777,0.18539,0
2.200000,-0.11394,-0.01478,0.15448,0
2.300000,-0.09922,-0.02751,0.15443,0
2.400000,-0.09947,-0.01459,0.15456,0
2.500000,-0.11362,-0.01485,0.18553,0
2.600000,-0.09947,-0.01459,0.15456,0
2.700000,-0.11444,0.01106,0.15475,0
2.800000,-0.11394,-0.01478,0.15448,0
2.900000,-0.09972,-0.00167,0.15469,0
3.000000,-0.09947,-0.01459,0.15456,0
3.100000,-0.09972,-0.00167,0.15469,0
3.200000,-0.09922,-0.02751,0.15443,0
3.300000,-0.11394,-0.01478,0.15448,0
3.400000,-0.09972,-0.00167,0.15469,0
3.500000,-0.11419,-0.00186,0.15461,0
3.600000,-0.11444,0.01106,0.15475,0
3.700000,-0.09947,-0.01459,0.15456,0
3.800000,-0.08525,-0.00149,0.15477,0
3.900000,-0.11362,-0.01485,0.18553,0
4.000000,-0.09978,-0.01452,0.12351,0
4.100000,-0.09947,-0.01459,0.15456,0
4.200000,-0.12815,-0.02789,0.15427,0
4.300000,-0.11394,-0.01478,0.15448,0
4.400000,-0.11394,-0.01478,0.15448,0
4.500000,-0.11419,-0.00186,0.15461,0
