Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,227,227,227,227
maximum value,-0.05650,0.03742,0.21712,0
minimum value,-0.12897,-0.01459,0.09268,0
0.000000,-0.09997,0.01125,0.15482,0
0.100000,-0.09966,0.01117,0.18587,0
0.200000,-0.08575,0.02435,0.15503,0
0.300000,-0.09966,0.01117,0.18587,0
0.400000,-0.09966,0.01117,0.18587,0
0.500000,-0.09991,0.02409,0.18600,0
0.600000,-0.08575,0.02435,0.15503,0
0.700000,-0.09997,0.01125,0.15482,0
0.800000,-0.10022,0.02416,0.15495,0
0.900000,-0.10022,0.02416,0.15495,0
1.000000,-0.08575,0.02435,0.15503,0
1.100000,-0.08575,0.02435,0.15503,0
1.200000,-0.08544,0.02428,0.18607,0
1.300000,-0.09997,0.01125,0.15482,0
1.400000,-0.08513,0.02420,0.21712,0
1.500000,-0.08575,0.02435,0.15503,0
1.600000,-0.09966,0.01117,0.18587,0
1.700000,-0.09941,-0.00175,0.18573,0
1.800000,-0.08525,-0.00149,0.15477,0
1.900000,-0.09997,0.01125,0.15482,0
2.000000,-0.08519,0.01136,0.18594,0
2.100000,-0.08519,0.01136,0.18594,0
2.200000,-0.08519,0.01136,0.18594,0
2.300000,-0.09991,0.02409,0.18600,0
2.400000,-0.11469,0.02398,0.15488,0
2.500000,-0.07097,0.02446,0.18615,0
2.600000,-0.08575,0.02435,0.15503,0
2.700000,-0.08550,0.01143,0.15490,0
2.800000,-0.07103,0.01162,0.15497,0
2.900000,-0.08550,0.01143,0.15490,0
3.000000,-0.08519,0.01136,0.18594,0
3.100000,-0.08575,0.02435,0.15503,0
3.200000,-0.07097,0.02446,0.18615,0
3.300000,-0.07128,0.02454,0.15511,0
3.400000,-0.08575,0.02435,0.15503,0
3.500000,-0.08544,0.02428,0.18607,0
3.600000,-0.05650,0.02465,0.18623,0
3.700000,-0.07128,0.02454,0.15511,0
3.800000,-0.08550,0.01143,0.15490,0
3.900000,-0.08575,0.02435,0.15503,0
4.000000,-0.07103,0.01162,0.15497,0
4.100000,-0.07128,0.02454,0.15511,0
4.200000,-0.08575,0.02435,0.15503,0
4.300000,-0.08601,0.03727,0.15516,0
4.400000,-0.07072,0.01155,0.18602,0
4.500000,-0.08575,0.02435,0.15503,0
4.600000,-0.07128,0.02454,0.15511,0
4.700000,-0.08575,0.02435,0.15503,0
