Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,183,183,183,183
maximum value,0.02061,-0.01421,0.49693,2
minimum value,-0.05285,-0.05327,0.40342,0
0.000000,-0.00911,-0.04005,0.46565,0
0.100000,0.00572,-0.05278,0.46559,0
0.200000,0.00547,-0.03986,0.46572,0
0.300000,0.00578,-0.03994,0.49680,0
0.400000,0.00515,-0.03979,0.43465,0
0.500000,0.00547,-0.03986,0.46572,0
0.600000,-0.00911,-0.04005,0.46565,0
0.700000,0.00490,-0.02687,0.43478,0
0.800000,0.00515,-0.03979,0.43465,0
0.900000,0.00553,-0.02702,0.49693,0
1.000000,-0.00937,-0.02713,0.46578,0
1.100000,-0.02369,-0.04024,0.46557,0
1.200000,-0.00943,-0.03998,0.43457,0
1.300000,0.00521,-0.02694,0.46585,0
1.400000,0.00547,-0.03986,0.46572,1
1.500000,0.00490,-0.02687,0.43478,1
1.600000,0.02005,-0.03968,0.46580,1
1.700000,0.00515,-0.03979,0.43465,1
1.800000,0.00515,-0.03979,0.43465,1
1.900000,0.00547,-0.03986,0.46572,1
2.000000,0.00515,-0.03979,0.43465,1
2.100000,0.00521,-0.02694,0.46585,1
2.200000,0.00547,-0.03986,0.46572,1
2.300000,0.00547,-0.03986,0.46572,1
2.400000,-0.00911,-0.04005,0.46565,1
2.500000,0.00515,-0.03979,0.43465,1
2.600000,0.00547,-0.03986,0.46572,1
2.700000,0.00547,-0.03986,0.46572,1
2.800000,-0.00911,-0.04005,0.46565,1
2.900000,0.00547,-0.03986,0.46572,1
3.000000,-0.00937,-0.02713,0.46578,1
3.100000,0.00515,-0.03979,0.43465,1
3.200000,-0.00886,-0.05297,0.46551,1
3.300000,0.00490,-0.02687,0.43478,1
3.400000,0.00572,-0.05278,0.46559,1
3.500000,-0.00911,-0.04005,0.46565,1
3.600000,0.00572,-0.05278,0.46559,1
3.700000,0.00521,-0.02694,0.46585,1
3.800000,0.00553,-0.02702,0.49693,1
3.900000,0.00521,-0.02694,0.46585,1
4.000000,-0.00943,-0.03998,0.43457,1
4.100000,-0.00911,-0.04005,0.46565,1
4.200000,-0.02395,-0.02732,0.46570,1
4.300000,-0.00968,-0.02706,0.43470,1
4.400000,0.00547,-0.03986,0.46572,1
4.500000,-0.02369,-0.04024,0.46557,1
4.600000,-0.02401,-0.04017,0.43450,1
