Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,397,397,397,397
maximum value,0.03947,-0.11771,0.80630,1
minimum value,-0.01916,-0.18283,0.65111,0
0.000000,0.00912,-0.13074,0.65124,0
0.100000,0.00912,-0.13074,0.65124,0
0.200000,0.00943,-0.13082,0.68232,0
0.300000,0.02426,-0.14355,0.68226,0
0.400000,0.00943,-0.13082,0.68232,0
0.500000,0.01000,-0.14381,0.71326,0
0.600000,0.02376,-0.11771,0.68253,0
0.700000,0.00943,-0.13082,0.68232,0
0.800000,0.00918,-0.11790,0.68245,0
0.900000,-0.00515,-0.13100,0.68224,0
1.000000,0.02432,-0.13070,0.71347,0
1.100000,0.02432,-0.13070,0.71347,0
1.200000,0.00974,-0.13089,0.71339,0
1.300000,0.00974,-0.13089,0.71339,0
1.400000,0.02426,-0.14355,0.68226,0
1.500000,0.02458,-0.14362,0.71334,0
1.600000,0.02489,-0.14370,0.74441,0
1.700000,0.00943,-0.13082,0.68232,0
1.800000,0.02432,-0.13070,0.71347,0
1.900000,0.02458,-0.14362,0.71334,0
2.000000,0.00937,-0.14366,0.65111,0
2.100000,0.02458,-0.14362,0.71334,0
2.200000,0.01000,-0.14381,0.71326,0
2.300000,0.02458,-0.14362,0.71334,0
2.400000,0.02458,-0.14362,0.71334,0
2.500000,0.02458,-0.14362,0.71334,0
2.600000,0.00968,-0.14374,0.68219,0
2.700000,0.02483,-0.15654,0.71321,0
2.800000,0.02426,-0.14355,0.68226,0
2.900000,0.02426,-0.14355,0.68226,0
3.000000,0.02432,-0.13070,0.71347,0
3.100000,0.02489,-0.14370,0.74441,0
3.200000,0.03916,-0.14343,0.71341,0
3.300000,0.02458,-0.14362,0.71334,0
3.400000,0.02426,-0.14355,0.68226,0
3.500000,0.02483,-0.15654,0.71321,0
3.600000,0.02458,-0.14362,0.71334,0
3.700000,0.02458,-0.14362,0.71334,0
3.800000,0.03916,-0.14343,0.71341,0
3.900000,0.00968,-0.14374,0.68219,0
4.000000,0.02489,-0.14370,0.74441,0
4.100000,0.00974,-0.13089,0.71339,0
4.200000,0.02483,-0.15654,0.71321,0
4.300000,0.01000,-0.14381,0.71326,0
4.400000,0.01000,-0.14381,0.71326,0
4.500000,0.01000,-0.14381,0.71326,0
4.600000,0.00993,-0.15666,0.68205,0
4.700000,0.02458,-0.14362,0.71334,0
