Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,244,244,244,244
maximum value,-0.08544,0.04982,0.21710,0
minimum value,-0.14388,-0.00212,0.12383,0
0.000000,-0.12910,0.03664,0.18598,0
0.100000,-0.11463,0.03682,0.18606,0
0.200000,-0.11413,0.01099,0.18579,0
0.300000,-0.11463,0.03682,0.18606,0
0.400000,-0.11463,0.03682,0.18606,0
0.500000,-0.11438,0.02390,0.18592,0
0.600000,-0.11407,0.02383,0.21697,0
0.700000,-0.11407,0.02383,0.21697,0
0.800000,-0.11463,0.03682,0.18606,0
0.900000,-0.11438,0.02390,0.18592,0
1.000000,-0.12885,0.02372,0.18585,0
1.100000,-0.12885,0.02372,0.18585,0
1.200000,-0.12885,0.02372,0.18585,0
1.300000,-0.12910,0.03664,0.18598,0
1.400000,-0.11463,0.03682,0.18606,0
1.500000,-0.12885,0.02372,0.18585,0
1.600000,-0.12910,0.03664,0.18598,0
1.700000,-0.11438,0.02390,0.18592,0
1.800000,-0.14332,0.02353,0.18577,0
1.900000,-0.12885,0.02372,0.18585,0
2.000000,-0.14357,0.03645,0.18590,0
2.100000,-0.11463,0.03682,0.18606,0
2.200000,-0.11432,0.03675,0.21710,0
2.300000,-0.14332,0.02353,0.18577,0
2.400000,-0.12910,0.03664,0.18598,0
2.500000,-0.12885,0.02372,0.18585,0
2.600000,-0.12854,0.02364,0.21689,0
2.700000,-0.14332,0.02353,0.18577,0
2.800000,-0.12910,0.03664,0.18598,0
2.900000,-0.12885,0.02372,0.18585,0
3.000000,-0.12854,0.02364,0.21689,0
3.100000,-0.12885,0.02372,0.18585,0
3.200000,-0.11407,0.02383,0.21697,0
3.300000,-0.12885,0.02372,0.18585,0
3.400000,-0.12885,0.02372,0.18585,0
3.500000,-0.11438,0.02390,0.18592,0
3.600000,-0.11469,0.02398,0.15488,0
3.700000,-0.12885,0.02372,0.18585,0
3.800000,-0.11463,0.03682,0.18606,0
3.900000,-0.11432,0.03675,0.21710,0
4.000000,-0.12860,0.01080,0.18572,0
4.100000,-0.11463,0.03682,0.18606,0
4.200000,-0.11438,0.02390,0.18592,0
4.300000,-0.11438,0.02390,0.18592,0
4.400000,-0.12860,0.01080,0.18572,0
4.500000,-0.12910,0.03664,0.18598,0
4.600000,-0.12885,0.02372,0.18585,0
4.700000,-0.14388,0.03652,0.15486,0
