Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,200,200,200,200
maximum value,-0.01271,0.01225,0.15480,0
minimum value,-0.05669,-0.03961,0.06173,0
0.000000,-0.04272,0.01214,0.09304,0
0.100000,-0.02743,-0.01359,0.12389,0
0.200000,-0.02775,-0.01351,0.09285,0
0.300000,-0.04196,-0.02662,0.09264,0
0.400000,-0.04247,-0.00078,0.09291,0
0.500000,-0.04165,-0.02669,0.12368,0
0.600000,-0.04222,-0.01370,0.09277,0
0.700000,-0.04190,-0.01377,0.12382,0
0.800000,-0.02775,-0.01351,0.09285,0
0.900000,-0.04165,-0.02669,0.12368,0
1.000000,-0.02806,-0.01344,0.06180,0
1.100000,-0.02775,-0.01351,0.09285,0
1.200000,-0.04222,-0.01370,0.09277,0
1.300000,-0.02800,-0.00059,0.09298,0
1.400000,-0.02743,-0.01359,0.12389,0
1.500000,-0.04190,-0.01377,0.12382,0
1.600000,-0.04222,-0.01370,0.09277,0
1.700000,-0.04222,-0.01370,0.09277,0
1.800000,-0.04222,-0.01370,0.09277,0
1.900000,-0.04165,-0.02669,0.12368,0
2.000000,-0.04222,-0.01370,0.09277,0
2.100000,-0.04190,-0.01377,0.12382,0
2.200000,-0.04222,-0.01370,0.09277,0
2.300000,-0.02775,-0.01351,0.09285,0
2.400000,-0.04253,-0.01363,0.06173,0
2.500000,-0.04222,-0.01370,0.09277,0
2.600000,-0.02749,-0.02643,0.09272,0
2.700000,-0.04222,-0.01370,0.09277,0
2.800000,-0.04247,-0.00078,0.09291,0
2.900000,-0.02775,-0.01351,0.09285,0
3.000000,-0.04222,-0.01370,0.09277,0
3.100000,-0.02775,-0.01351,0.09285,0
3.200000,-0.02749,-0.02643,0.09272,0
3.300000,-0.01296,-0.01340,0.12397,0
3.400000,-0.04196,-0.02662,0.09264,0
3.500000,-0.02775,-0.01351,0.09285,0
3.600000,-0.02775,-0.01351,0.09285,0
3.700000,-0.02768,-0.00067,0.12402,0
3.800000,-0.04222,-0.01370,0.09277,0
3.900000,-0.02718,-0.02651,0.12376,0
4.000000,-0.04190,-0.01377,0.12382,0
4.100000,-0.02775,-0.01351,0.09285,0
4.200000,-0.04196,-0.02662,0.09264,0
4.300000,-0.02743,-0.01359,0.12389,0
4.400000,-0.02718,-0.02651,0.12376,0
4.500000,-0.04140,-0.03961,0.12355,0
