Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,444,444,444,444
maximum value,0.01579,0.05157,0.15569,0
minimum value,-0.04266,-0.00055,0.06235,0
0.000000,0.00132,0.01255,0.15535,0
0.100000,0.00132,0.01255,0.15535,0
0.200000,0.00106,0.02547,0.15548,0
0.300000,0.00132,0.01255,0.15535,0
0.400000,0.01553,0.02566,0.15556,0
0.500000,0.00075,0.02555,0.12444,0
0.600000,0.01579,0.01274,0.15543,0
0.700000,0.00075,0.02555,0.12444,0
0.800000,0.00100,0.01263,0.12431,0
0.900000,0.00075,0.02555,0.12444,0
1.000000,-0.01372,0.02536,0.12437,0
1.100000,0.00075,0.02555,0.12444,0
1.200000,-0.01372,0.02536,0.12437,0
1.300000,0.00075,0.02555,0.12444,0
1.400000,0.00075,0.02555,0.12444,0
1.500000,0.00075,0.02555,0.12444,0
1.600000,0.00106,0.02547,0.15548,0
1.700000,0.00075,0.02555,0.12444,0
1.800000,0.01522,0.02573,0.12452,0
1.900000,-0.01397,0.03828,0.12450,0
2.000000,0.00075,0.02555,0.12444,0
2.100000,0.00100,0.01263,0.12431,0
2.200000,-0.01372,0.02536,0.12437,0
2.300000,-0.01397,0.03828,0.12450,0
2.400000,-0.01347,0.01244,0.12423,0
2.500000,0.00100,0.01263,0.12431,0
2.600000,-0.01372,0.02536,0.12437,0
2.700000,-0.01372,0.02536,0.12437,0
2.800000,0.00075,0.02555,0.12444,0
2.900000,-0.02762,0.01218,0.15520,0
3.000000,-0.01372,0.02536,0.12437,0
3.100000,-0.01372,0.02536,0.12437,0
3.200000,-0.01397,0.03828,0.12450,0
3.300000,-0.01397,0.03828,0.12450,0
3.400000,-0.01372,0.02536,0.12437,0
3.500000,-0.01372,0.02536,0.12437,0
3.600000,-0.01372,0.02536,0.12437,0
3.700000,-0.01347,0.01244,0.12423,0
3.800000,-0.01372,0.02536,0.12437,0
3.900000,-0.01372,0.02536,0.12437,0
4.000000,-0.01403,0.02543,0.09332,0
4.100000,-0.02787,0.02510,0.15533,0
4.200000,-0.01347,0.01244,0.12423,0
4.300000,-0.01397,0.03828,0.12450,0
4.400000,-0.01397,0.03828,0.12450,0
4.500000,-0.01372,0.02536,0.12437,0
4.600000,0.00081,0.03839,0.15562,0
4.700000,-0.01347,0.01244,0.12423,0
4.800000,-0.01315,0.01237,0.15528,0
