Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,86,86,86,86
maximum value,-0.01093,-0.07815,0.21658,0
minimum value,-0.05467,-0.10455,0.15409,0
0.000000,-0.04009,-0.09144,0.18529,0
0.100000,-0.03984,-0.10436,0.18516,0
0.200000,-0.04034,-0.07852,0.18543,0
0.300000,-0.02576,-0.07834,0.18550,0
0.400000,-0.04003,-0.07860,0.21650,0
0.500000,-0.04009,-0.09144,0.18529,0
0.600000,-0.04003,-0.07860,0.21650,0
0.700000,-0.03978,-0.09152,0.21637,0
0.800000,-0.04015,-0.10429,0.15409,0
0.900000,-0.04003,-0.07860,0.21650,0
1.000000,-0.05467,-0.09163,0.18522,0
1.100000,-0.02545,-0.07841,0.21658,0
1.200000,-0.05442,-0.10455,0.18508,0
1.300000,-0.04009,-0.09144,0.18529,0
1.400000,-0.03978,-0.09152,0.21637,0
1.500000,-0.04034,-0.07852,0.18543,0
1.600000,-0.02551,-0.09126,0.18537,0
1.700000,-0.04034,-0.07852,0.18543,0
1.800000,-0.02576,-0.07834,0.18550,0
1.900000,-0.02551,-0.09126,0.18537,0
2.000000,-0.05436,-0.09171,0.21629,0
2.100000,-0.02551,-0.09126,0.18537,0
2.200000,-0.02495,-0.10425,0.21631,0
2.300000,-0.04009,-0.09144,0.18529,0
2.400000,-0.03978,-0.09152,0.21637,0
2.500000,-0.04009,-0.09144,0.18529,0
2.600000,-0.02526,-0.10418,0.18524,0
2.700000,-0.03953,-0.10444,0.21624,0
2.800000,-0.02583,-0.09118,0.15430,0
2.900000,-0.04009,-0.09144,0.18529,0
3.000000,-0.04009,-0.09144,0.18529,0
3.100000,-0.02520,-0.09133,0.21644,0
3.200000,-0.04009,-0.09144,0.18529,0
3.300000,-0.04034,-0.07852,0.18543,0
3.400000,-0.02520,-0.09133,0.21644,0
3.500000,-0.02520,-0.09133,0.21644,0
3.600000,-0.02551,-0.09126,0.18537,0
3.700000,-0.02551,-0.09126,0.18537,0
3.800000,-0.03978,-0.09152,0.21637,0
3.900000,-0.04009,-0.09144,0.18529,0
4.000000,-0.03953,-0.10444,0.21624,0
4.100000,-0.02495,-0.10425,0.21631,0
4.200000,-0.03984,-0.10436,0.18516,0
4.300000,-0.03978,-0.09152,0.21637,0
4.400000,-0.04009,-0.09144,0.18529,0
4.500000,-0.04009,-0.09144,0.18529,0
4.600000,-0.05461,-0.07879,0.21642,0
4.700000,-0.05436,-0.09171,0.21629,0
4.800000,-0.02551,-0.09126,0.18537,0
4.900000,-0.03978,-0.09152,0.21637,0
5.000000,-0.04034,-0.07852,0.18543,0
5.100000,-0.03978,-0.09152,0.21637,0
5.200000,-0.04009,-0.09144,0.18529,0
5.300000,-0.02551,-0.09126,0.18537,0
5.400000,-0.04009,-0.09144,0.18529,0
5.500000,-0.02551,-0.09126,0.18537,0
5.600000,-0.04003,-0.07860,0.21650,0
5.700000,-0.02545,-0.07841,0.21658,0
5.800000,-0.04066,-0.07845,0.15435,0
5.900000,-0.02545,-0.07841,0.21658,0
6.000000,-0.04034,-0.07852,0.18543,0
6.100000,-0.04009,-0.09144,0.18529,0
6.200000,-0.02576,-0.07834,0.18550,0
6.300000,-0.02520,-0.09133,0.21644,0
6.400000,-0.02545,-0.07841,0.21658,0
6.500000,-0.04003,-0.07860,0.21650,0
6.600000,-0.04034,-0.07852,0.18543,0
6.700000,-0.02495,-0.10425,0.21631,0
6.800000,-0.03978,-0.09152,0.21637,0
6.900000,-0.02551,-0.09126,0.18537,0
7.000000,-0.02551,-0.09126,0.18537,0
7.100000,-0.04034,-0.07852,0.18543,0
7.200000,-0.04034,-0.07852,0.18543,0
7.300000,-0.02545,-0.07841,0.21658,0
7.400000,-0.02576,-0.07834,0.18550,0
7.500000,-0.01093,-0.09107,0.18545,0
7.600000,-0.04003,-0.07860,0.21650,0
7.700000,-0.02520,-0.09133,0.21644,0
7.800000,-0.04034,-0.07852,0.18543,0
7.900000,-0.02576,-0.07834,0.18550,0
8.000000,-0.04034,-0.07852,0.18543,0
8.100000,-0.02551,-0.09126,0.18537,0
8.200000,-0.04009,-0.09144,0.18529,0
8.300000,-0.01118,-0.07815,0.18558,0
8.400000,-0.02608,-0.07826,0.15443,0
8.500000,-0.04034,-0.07852,0.18543,0
