Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,618,618,618,618
maximum value,-0.04740,0.09943,1.24332,1
minimum value,-0.10603,0.03472,1.08789,0
0.000000,-0.06223,0.06086,1.18111,0
0.100000,-0.07744,0.06082,1.11889,0
0.200000,-0.07712,0.06075,1.14996,0
0.300000,-0.07737,0.07367,1.15009,0
0.400000,-0.07712,0.06075,1.14996,0
0.500000,-0.07712,0.06075,1.14996,0
0.600000,-0.07687,0.04783,1.14983,0
0.700000,-0.07744,0.06082,1.11889,0
0.800000,-0.07712,0.06075,1.14996,0
0.900000,-0.07712,0.06075,1.14996,0
1.000000,-0.07681,0.06067,1.18104,0
1.100000,-0.07687,0.04783,1.14983,0
1.200000,-0.09164,0.07340,1.18109,0
1.300000,-0.07712,0.06075,1.14996,0
1.400000,-0.09145,0.04764,1.14975,0
1.500000,-0.09170,0.06056,1.14989,0
1.600000,-0.07681,0.06067,1.18104,0
1.700000,-0.09202,0.06063,1.11881,0
1.800000,-0.09145,0.04764,1.14975,0
1.900000,-0.07712,0.06075,1.14996,0
2.000000,-0.09195,0.07348,1.15002,0
2.100000,-0.07687,0.04783,1.14983,0
2.200000,-0.09145,0.04764,1.14975,0
2.300000,-0.10603,0.04745,1.14968,0
2.400000,-0.09145,0.04764,1.14975,0
2.500000,-0.07712,0.06075,1.14996,0
2.600000,-0.07712,0.06075,1.14996,0
2.700000,-0.09170,0.06056,1.14989,0
2.800000,-0.06229,0.04802,1.14991,0
2.900000,-0.09170,0.06056,1.14989,0
3.000000,-0.09145,0.04764,1.14975,0
3.100000,-0.09170,0.06056,1.14989,0
3.200000,-0.07712,0.06075,1.14996,0
3.300000,-0.07681,0.06067,1.18104,0
3.400000,-0.07737,0.07367,1.15009,0
3.500000,-0.07712,0.06075,1.14996,0
3.600000,-0.07744,0.06082,1.11889,0
3.700000,-0.07656,0.04775,1.18090,0
3.800000,-0.06254,0.06093,1.15004,0
3.900000,-0.07712,0.06075,1.14996,0
4.000000,-0.07712,0.06075,1.14996,0
4.100000,-0.06286,0.06101,1.11896,0
4.200000,-0.07744,0.06082,1.11889,0
4.300000,-0.07744,0.06082,1.11889,0
4.400000,-0.07712,0.06075,1.14996,0
4.500000,-0.07712,0.06075,1.14996,0
4.600000,-0.09170,0.06056,1.14989,0
4.700000,-0.06254,0.06093,1.15004,0
