Test No.,
Title,
Tester,
Channel No.,1,2,3,4
Channel Name,Fx-1,Fy-1,Fz-1,Mark
Unit,N,N,N,
Number of data,247,247,247,247
maximum value,-0.05367,-0.05321,0.30978,0
minimum value,-0.11262,-0.10508,0.21619,0
0.000000,-0.05392,-0.06609,0.30978,0
0.100000,-0.06825,-0.07919,0.30957,0
0.200000,-0.06881,-0.06620,0.27863,0
0.300000,-0.08314,-0.07931,0.27842,0
0.400000,-0.05367,-0.07901,0.30965,0
0.500000,-0.06856,-0.07912,0.27850,0
0.600000,-0.06856,-0.07912,0.27850,0
0.700000,-0.06825,-0.07919,0.30957,0
0.800000,-0.06856,-0.07912,0.27850,0
0.900000,-0.06831,-0.09204,0.27836,0
1.000000,-0.06825,-0.07919,0.30957,0
1.100000,-0.06831,-0.09204,0.27836,0
1.200000,-0.06881,-0.06620,0.27863,0
1.300000,-0.08339,-0.06639,0.27855,0
1.400000,-0.06856,-0.07912,0.27850,0
1.500000,-0.06881,-0.06620,0.27863,0
1.600000,-0.06850,-0.06628,0.30970,0
1.700000,-0.06881,-0.06620,0.27863,0
1.800000,-0.08314,-0.07931,0.27842,0
1.900000,-0.06881,-0.06620,0.27863,0
2.000000,-0.06881,-0.06620,0.27863,0
2.100000,-0.08371,-0.06632,0.24748,0
2.200000,-0.06856,-0.07912,0.27850,0
2.300000,-0.06856,-0.07912,0.27850,0
2.400000,-0.08314,-0.07931,0.27842,0
2.500000,-0.06856,-0.07912,0.27850,0
2.600000,-0.08339,-0.06639,0.27855,0
2.700000,-0.06881,-0.06620,0.27863,0
2.800000,-0.08314,-0.07931,0.27842,0
2.900000,-0.06856,-0.07912,0.27850,0
3.000000,-0.06881,-0.06620,0.27863,0
3.100000,-0.06850,-0.06628,0.30970,0
3.200000,-0.06913,-0.06613,0.24755,0
3.300000,-0.06856,-0.07912,0.27850,0
3.400000,-0.06825,-0.07919,0.30957,0
3.500000,-0.05423,-0.06601,0.27871,0
3.600000,-0.05392,-0.06609,0.30978,0
3.700000,-0.05398,-0.07893,0.27857,0
3.800000,-0.06856,-0.07912,0.27850,0
3.900000,-0.06856,-0.07912,0.27850,0
4.000000,-0.06856,-0.07912,0.27850,0
4.100000,-0.08339,-0.06639,0.27855,0
4.200000,-0.06888,-0.07905,0.24742,0
4.300000,-0.06888,-0.07905,0.24742,0
4.400000,-0.06888,-0.07905,0.24742,0
4.500000,-0.06881,-0.06620,0.27863,0
